Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,Rep. Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2811501008,1226,1024,202,76,1,5,4,6,5,1,4,46,4,0,1,62,2,60,0,0,59,6,5,4,1,0,1,3,4,4,17,0,0,0,0,0,1
2811501009,1106,914,192,69,1,3,8,5,0,4,0,47,4,0,1,7,0,4,0,0,90,3,8,0,7,1,1,19,7,4,35,0,0,22,14,0,0
2811501010,1384,1198,186,75,8,1,14,3,1,6,16,19,3,0,2,3,0,3,0,0,76,1,9,1,1,0,1,2,25,3,3,0,0,24,12,0,5
2811501011,1101,832,269,76,0,4,1,3,0,6,1,61,1,1,0,61,0,61,0,0,126,6,14,3,4,1,0,21,17,17,36,1,0,5,0,0,0
2811501012,2529,2390,139,55,4,0,3,10,1,10,4,14,3,0,1,0,0,0,0,0,60,1,8,1,2,0,1,10,16,1,5,0,3,21,0,0,0
2811501013,1377,986,391,71,0,11,10,2,0,5,0,43,9,1,6,94,0,89,0,0,211,2,27,3,9,1,3,48,8,6,93,1,1,6,6,0,0
2811501014,1330,1231,99,50,3,0,12,4,0,1,9,15,7,1,3,2,0,2,0,0,38,4,3,5,2,0,0,0,6,3,1,0,5,2,0,0,0
2811501015,1850,1629,221,48,0,0,3,4,0,5,0,36,12,0,8,31,0,31,0,0,118,13,6,11,8,1,1,15,14,8,34,0,1,12,4,0,0
2811501016,1673,1594,79,29,4,1,2,5,1,5,2,7,1,0,0,7,0,3,0,0,37,0,6,2,3,0,0,2,6,2,1,6,3,5,4,0,0
2811501017,2403,2257,146,57,6,2,9,19,0,4,5,5,12,3,3,2,0,1,0,0,71,7,6,9,7,5,1,3,7,6,0,3,7,4,2,0,0
2811501018,1761,1665,96,40,3,1,4,12,1,7,3,4,5,1,1,2,0,1,0,0,37,3,5,2,3,0,0,3,4,3,0,0,0,11,2,0,1
2811501019,1876,1744,132,50,3,2,9,4,16,0,2,9,13,1,4,4,0,3,0,0,56,3,14,9,2,1,0,1,7,9,3,0,1,9,0,0,0
2811501020,1543,1332,211,65,3,3,8,7,2,4,10,15,12,1,6,6,0,5,0,0,101,9,9,0,10,1,9,8,13,7,1,0,4,26,4,0,1
2811501021,1570,1353,217,74,2,3,4,5,0,1,2,45,3,1,2,32,2,30,0,0,102,2,32,0,6,1,0,12,10,14,16,0,4,6,0,0,0
2811501022,1712,1612,100,43,4,0,5,2,1,10,2,7,7,1,0,2,0,2,0,0,42,4,2,0,1,0,4,3,7,2,0,0,3,5,0,0,1
2811501023,1584,1518,66,26,3,1,4,2,4,2,5,1,5,2,2,2,0,2,0,0,23,0,1,1,2,0,1,1,8,5,0,0,0,10,0,0,0
2811501024,1045,951,94,37,2,0,6,2,0,6,6,10,4,0,3,0,0,0,0,0,44,2,3,2,3,0,6,2,12,0,0,0,1,9,0,0,0
2811501025,2141,2019,122,59,1,0,7,15,1,1,5,13,12,1,9,1,0,1,0,0,47,4,5,2,6,0,0,2,8,7,0,1,6,3,0,0,0
2811501026,1860,1669,191,75,8,3,7,26,3,7,4,12,13,6,0,2,0,1,0,0,81,8,1,7,9,4,5,1,8,4,3,0,10,20,11,0,0
2811501027,1393,1332,61,24,9,0,2,1,0,0,5,7,4,0,4,2,0,2,0,0,29,0,5,1,3,2,0,2,5,2,0,0,2,2,0,0,0
2811501028,1958,1820,138,50,5,0,10,6,6,2,10,1,1,1,0,4,1,2,0,0,50,1,4,8,8,0,1,7,2,3,1,1,1,33,19,0,0
2811501029,2227,2103,124,70,13,4,9,16,4,5,2,9,2,0,1,8,0,7,0,0,35,4,4,4,4,3,0,1,6,0,1,0,1,9,8,0,0
2811501030,1360,1294,66,13,3,0,5,1,0,0,0,2,7,0,1,0,0,0,0,0,40,1,10,1,4,0,0,1,7,1,0,0,8,6,0,0,0
2811502001,1586,1505,81,47,7,1,5,5,1,0,6,12,1,0,0,1,0,0,0,0,28,0,4,1,3,0,0,0,7,4,1,0,1,4,0,0,0
2811502002,1936,1667,269,49,3,0,6,7,1,1,5,25,12,5,3,36,0,33,1,0,161,9,23,6,7,4,4,22,10,10,30,2,5,11,9,0,0
2811502003,1737,1423,314,129,1,0,3,6,0,10,6,99,2,1,0,23,0,22,0,0,157,2,13,7,15,1,11,22,16,22,39,0,1,3,1,0,0
2811502004,1638,1516,122,46,3,1,4,5,3,1,15,8,3,1,1,5,0,5,0,0,64,5,9,0,8,0,0,10,7,4,3,1,5,4,1,0,0
2811502005,1787,1684,103,37,7,1,8,4,0,1,6,7,9,2,4,23,0,23,0,0,31,1,0,0,4,0,1,2,11,1,4,0,2,3,0,0,0
2811502006,1331,1211,120,41,6,0,9,9,1,5,2,6,3,1,2,13,0,10,2,1,59,3,6,3,2,0,1,8,9,3,1,1,2,4,0,0,0
2811502007,1818,1644,174,61,8,0,10,5,3,0,6,26,4,0,3,16,0,4,0,1,76,3,9,4,13,1,2,8,9,6,7,2,0,17,9,0,0
2811502008,1564,1436,128,53,2,2,9,7,3,6,8,11,5,1,2,13,0,8,3,0,50,3,5,0,4,0,0,7,11,4,3,0,4,7,0,0,0
2811502009,1859,1772,87,26,1,0,2,8,0,1,7,5,4,0,2,4,0,4,0,0,49,8,3,2,0,0,0,5,6,3,2,0,6,4,0,1,0
2811502010,1645,1327,318,137,13,1,13,17,1,12,14,44,21,2,10,11,0,8,0,1,133,3,19,4,7,0,0,7,32,14,6,0,1,16,2,0,0
2811502011,761,724,37,17,0,0,1,1,1,0,1,6,1,0,1,0,0,0,0,0,12,2,2,0,0,0,0,0,8,0,0,0,0,7,1,0,0
2811502012,1764,1635,129,41,6,0,7,3,1,6,6,7,5,1,3,4,0,2,0,1,57,2,9,5,4,1,1,1,11,7,1,0,5,21,13,0,1
2811502013,2349,2165,184,94,5,0,8,29,0,2,12,24,10,0,4,6,0,6,0,0,65,14,5,2,2,1,0,3,10,5,3,0,2,9,0,0,0
2811502014,2101,1903,198,93,0,4,6,15,4,20,9,15,7,0,2,9,0,2,1,0,79,11,5,1,8,1,1,4,21,9,4,0,4,10,0,0,0
2811502015,1058,997,61,26,2,0,6,3,0,0,5,2,2,0,0,1,0,1,0,0,28,1,4,4,4,2,0,3,5,2,0,0,0,4,0,0,0
2811502016,1579,1503,76,32,5,4,1,4,1,6,2,3,3,1,2,3,0,2,0,0,32,2,2,1,2,2,0,1,4,4,2,0,2,6,1,0,0
2811502017,1001,922,79,28,4,1,2,2,3,2,1,8,0,0,0,5,0,4,0,0,45,0,5,0,13,2,1,3,5,1,8,0,1,1,0,0,0
2811502018,1773,1632,141,76,4,3,6,24,1,2,7,8,3,0,2,1,0,1,0,0,54,9,6,2,6,0,1,3,9,5,1,1,3,7,2,0,0
2811502019,1501,1396,105,44,6,0,3,14,0,7,3,3,11,5,1,2,0,0,0,1,48,12,9,1,2,0,1,0,4,4,2,2,2,0,0,0,0
2811502020,1442,1372,70,27,3,0,6,9,0,0,2,2,5,0,0,1,0,0,0,0,35,0,2,3,1,2,1,2,6,3,0,0,2,2,0,0,0
2811502021,2487,2330,157,52,7,0,2,10,0,9,2,6,7,3,2,0,0,0,0,0,80,2,10,4,11,0,0,4,22,5,3,0,3,18,3,0,0
2811601001,987,794,193,163,2,2,0,5,37,1,1,113,1,0,1,6,0,5,0,0,21,3,0,2,5,3,1,1,3,2,0,0,0,2,2,0,0
2811701001,129,126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2811801001,102,90,12,6,0,0,4,0,1,0,0,1,2,0,2,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2811901001,3010,2550,460,134,10,1,10,11,8,13,6,67,7,3,4,88,0,81,6,0,229,14,60,6,39,7,8,31,2,36,5,2,7,2,0,0,0
2812001001,1985,1427,558,426,3,44,1,6,8,0,0,362,2,0,2,28,4,23,0,0,102,5,1,0,5,0,63,12,1,1,7,0,0,0,0,0,0
2812101001,282,235,47,23,0,4,0,5,5,0,3,6,1,0,0,19,0,19,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2812201001,655,595,60,38,1,3,2,0,4,1,3,24,0,0,0,6,0,6,0,0,15,1,0,1,4,1,1,5,1,0,0,0,1,0,0,0,1
2812301001,2353,1592,761,118,9,5,6,5,0,10,1,79,7,0,2,584,0,583,0,1,47,2,4,7,3,15,1,3,3,3,4,0,0,4,0,0,1
2812301002,1565,1310,255,190,1,7,4,3,6,2,5,159,0,0,0,7,0,1,0,5,57,1,4,0,8,1,16,13,1,7,3,0,1,1,0,0,0
2812301003,1488,1173,315,233,1,28,4,0,22,2,1,175,10,0,9,9,0,6,0,0,60,1,3,2,20,2,0,13,0,6,4,0,2,3,3,0,0
2812301004,2445,1825,620,507,0,55,1,0,7,1,0,441,17,0,5,11,1,9,0,0,79,0,18,10,19,3,2,11,1,8,4,0,2,6,5,0,0
2812301005,1672,1579,93,62,2,5,3,2,1,0,3,45,3,0,1,2,0,0,1,0,23,2,3,1,0,0,0,6,1,2,1,0,0,3,0,0,0
2812301006,2163,2039,124,80,2,1,8,0,0,1,2,55,1,0,1,5,1,1,1,1,18,2,1,1,1,0,4,0,2,0,1,0,0,20,8,0,0
2812301007,1875,1547,328,203,1,20,1,3,4,4,0,168,13,2,10,9,0,9,0,0,61,4,0,0,14,5,0,10,2,16,1,0,1,42,37,0,0
2812301008,2621,2406,215,155,4,0,6,15,4,0,2,122,4,0,3,4,0,0,0,0,35,1,2,5,12,1,0,3,4,3,0,1,0,17,4,0,0
2812301009,1946,1543,403,308,3,68,2,4,1,0,2,223,15,0,10,24,4,14,0,5,55,11,2,1,8,1,4,9,1,16,0,1,0,1,1,0,0
2812301010,1442,1286,156,114,0,15,2,3,5,2,0,82,6,0,5,4,0,1,0,0,27,1,2,1,4,6,0,2,0,5,1,2,1,5,4,1,0
2812301011,1406,1035,371,302,0,31,1,2,4,2,0,256,7,0,6,10,1,3,0,0,51,4,6,5,20,0,0,0,4,6,0,0,3,1,1,0,0
2812301012,1653,1587,66,39,1,4,6,0,0,0,0,25,2,0,1,1,0,1,0,0,21,3,0,0,4,0,1,6,0,4,0,0,0,3,2,0,0
2812301013,1941,1865,76,56,0,8,0,3,0,1,3,41,1,1,0,1,0,1,0,0,12,0,0,1,4,0,0,1,0,4,0,0,2,6,2,0,0
2812301014,2270,2186,84,26,0,4,1,5,3,0,1,10,5,0,5,0,0,0,0,0,46,5,4,8,15,1,0,2,2,1,2,1,1,7,3,0,0
2812301015,2015,1664,351,254,0,18,1,6,2,1,3,222,10,1,7,2,0,1,0,1,77,5,0,11,18,2,1,3,2,24,3,0,2,8,4,0,0
2812301016,1938,1877,61,29,7,0,2,3,1,2,0,9,1,1,0,1,0,1,0,0,24,0,0,0,1,1,2,5,1,8,0,0,0,6,0,0,0
2812301017,2563,2451,112,61,3,7,1,12,1,3,1,29,7,3,3,2,0,2,0,0,23,4,0,5,2,5,0,0,0,4,0,2,0,19,18,0,0
2812301018,984,943,41,31,3,4,2,1,0,0,0,20,0,0,0,2,2,0,0,0,7,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2812301019,2897,2575,322,208,2,26,0,12,7,3,2,153,9,1,6,12,0,1,0,11,74,10,0,0,18,9,0,2,3,14,2,7,4,19,13,0,0
2812301020,2954,2388,566,279,6,8,2,15,35,25,0,182,10,1,8,134,5,108,1,13,136,10,1,10,39,4,4,18,3,9,9,3,11,5,0,0,2
2812301021,2830,2422,408,315,3,14,4,11,8,0,1,271,9,5,1,10,1,2,0,1,54,2,0,12,13,4,0,7,3,3,3,2,4,20,16,0,0
2812301022,3243,2663,580,330,2,19,2,6,16,4,1,277,12,0,9,70,0,57,0,8,153,11,5,0,58,9,3,27,2,15,6,3,8,7,4,0,8
2812301023,2834,2534,300,210,2,13,10,1,1,7,3,161,8,2,0,4,0,0,1,0,47,3,2,0,13,4,0,1,3,8,4,1,3,31,15,1,0
2812301024,1642,1579,63,38,2,4,2,10,0,4,2,13,3,1,2,4,1,0,0,0,16,2,0,1,7,0,1,0,0,3,0,0,2,1,0,0,1
2812301025,3099,2589,510,282,4,34,3,16,6,7,3,205,15,9,5,81,0,64,3,10,103,6,6,3,30,7,1,13,5,17,7,0,1,28,8,0,1
2812301026,1967,1452,515,403,1,32,1,3,9,2,1,354,0,0,0,19,0,18,0,0,86,3,4,1,27,5,0,6,8,23,3,3,3,7,6,0,0
2812301027,1166,912,254,204,0,9,1,2,10,0,0,182,4,0,4,5,0,2,1,1,35,0,0,1,10,1,0,9,0,10,1,0,3,6,0,4,0
2812301028,966,938,28,17,3,0,1,2,0,0,1,9,0,0,0,1,0,0,0,0,10,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0
2812301029,1899,1749,150,112,3,9,1,6,5,7,2,76,9,2,7,2,0,0,1,0,22,3,3,1,0,0,1,3,0,5,0,1,0,5,0,0,0
2812301030,2111,1972,139,61,2,1,1,13,0,1,5,38,3,0,0,0,0,0,0,0,55,6,0,3,9,9,1,6,3,8,3,0,4,20,16,0,0
2812301031,1460,1375,85,50,3,3,2,1,5,2,2,31,2,2,0,0,0,0,0,0,27,1,1,3,12,1,0,5,0,1,1,0,1,6,1,0,0
2812301032,2406,1759,647,507,4,25,1,7,0,10,1,457,7,0,4,9,0,7,0,0,117,10,4,14,45,4,0,2,3,17,5,10,2,7,0,0,0
2812301033,2139,2080,59,37,1,0,0,2,13,1,1,18,1,0,0,4,0,4,0,0,16,0,0,1,0,1,2,2,1,5,0,0,4,1,0,0,0
2812301034,1786,1651,135,90,2,9,1,16,0,11,1,49,1,0,1,5,0,1,0,0,29,2,0,1,5,6,0,1,0,7,0,1,3,10,2,0,0
2812301035,1857,1677,180,92,2,8,11,8,0,3,2,50,1,0,0,5,0,5,0,0,40,1,0,8,7,1,0,3,0,4,0,0,6,42,31,0,0
2812301036,1300,1138,162,84,0,6,1,9,3,2,1,60,1,1,0,2,0,0,0,0,46,2,1,3,20,0,0,2,3,3,0,0,8,29,25,0,0
2812401001,103,86,17,10,0,0,0,0,0,0,1,9,0,0,0,5,0,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2812501001,1568,1299,269,136,0,31,2,4,20,3,2,74,9,0,6,48,0,48,0,0,73,6,26,3,9,2,3,19,1,2,0,0,1,3,3,0,0
2812501002,2423,2163,260,141,8,26,2,12,22,15,10,37,13,5,7,34,0,31,0,0,71,9,12,1,2,2,1,18,0,8,2,3,3,1,1,0,0
2812601001,66,57,9,3,0,2,0,0,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812701001,2997,2012,985,221,3,11,7,17,27,18,7,124,12,0,8,151,3,146,1,0,547,12,46,12,255,14,3,22,30,66,43,0,24,53,9,1,1
2812701002,1108,701,407,70,2,2,1,5,4,12,2,41,7,1,3,88,0,86,0,2,145,0,6,4,63,0,3,13,0,25,17,0,2,97,16,0,0
2812701003,1913,1751,162,59,2,1,7,9,0,3,4,24,5,2,2,10,0,6,0,0,82,6,7,8,15,5,0,7,10,4,0,2,5,5,0,0,1
2812701004,1815,1693,122,58,8,0,2,11,1,1,2,24,4,0,1,7,0,6,0,0,45,3,6,3,12,0,0,1,4,1,0,0,3,8,3,0,0
2812701005,1447,1324,123,44,1,0,9,11,0,4,0,13,9,1,5,5,0,4,0,0,59,3,3,4,4,1,2,6,8,8,12,0,0,5,0,0,1
2812701006,738,670,68,9,1,0,0,0,0,5,2,1,1,0,0,10,0,2,0,0,40,0,4,2,6,1,0,1,3,0,0,0,1,8,6,0,0
2812701007,1037,1001,36,16,3,1,2,1,0,0,3,5,1,0,1,1,0,1,0,0,16,2,0,1,2,0,0,2,2,3,1,0,1,2,0,0,0
2812701008,1332,1201,131,63,3,4,1,6,1,9,2,31,5,1,1,11,0,11,0,0,50,2,12,0,9,1,0,7,2,8,2,0,0,2,0,0,0
2812701009,2771,2532,239,88,9,4,2,10,1,13,6,33,11,2,3,9,1,7,0,0,105,7,22,3,13,0,1,6,17,9,1,0,1,26,6,0,0
2812701010,2699,1913,786,247,9,6,2,25,15,13,1,171,5,0,2,110,2,107,0,0,398,18,49,14,161,11,7,22,18,48,10,1,14,26,5,0,0
2812701011,1734,1465,269,84,3,2,6,19,0,18,2,20,4,0,3,7,0,6,0,0,161,11,18,4,56,7,8,7,6,9,2,3,23,13,5,0,0
2812701012,2334,1551,783,229,4,15,1,13,16,15,7,151,10,3,1,113,0,110,0,0,366,11,33,7,125,8,4,19,30,54,44,0,15,65,12,0,0
2812701013,1417,1328,89,35,2,0,3,6,6,3,5,3,2,0,0,0,0,0,0,0,48,15,1,2,9,0,0,2,0,6,3,0,7,4,3,0,0
2812701014,1420,1294,126,38,5,2,3,4,2,8,3,8,4,2,1,10,0,8,1,0,65,0,5,0,27,0,2,2,8,4,3,0,5,9,2,0,0
2812701015,2445,1781,664,242,3,7,10,25,23,4,5,148,11,0,9,38,0,37,0,0,298,17,27,5,110,4,5,18,18,45,24,0,15,74,15,0,1
2812701016,1924,1725,199,61,2,4,5,13,11,4,2,16,4,2,0,0,0,0,0,0,130,18,1,11,44,1,5,0,12,22,1,2,6,4,0,0,0
2812701017,2643,2466,177,62,7,4,3,12,2,4,11,11,3,0,3,8,0,7,0,1,91,6,7,11,11,5,3,0,14,14,3,0,2,13,3,0,0
2812701018,2355,2222,133,67,9,1,7,10,6,0,15,13,1,0,0,2,0,2,0,0,56,2,7,6,4,1,0,2,5,0,1,0,10,7,2,0,0
2812701019,1455,1362,93,35,2,0,12,5,0,4,5,4,1,1,0,3,0,1,0,1,37,6,2,2,2,1,0,1,5,6,1,1,4,17,12,0,0
2812701020,1486,1410,76,34,7,0,6,4,0,2,2,9,0,0,0,2,0,2,0,0,34,11,2,3,4,0,0,3,2,2,1,0,3,6,5,0,0
2812701021,2017,1672,345,98,6,0,1,17,3,1,3,61,2,0,2,21,0,21,0,0,201,9,26,2,62,7,7,10,12,29,16,0,5,23,4,0,0
2812701022,2521,2341,180,57,3,6,4,5,1,5,8,20,3,0,3,64,0,63,0,0,52,9,10,2,6,0,0,2,7,3,4,0,3,3,0,0,1
2812701023,2409,2232,177,79,11,3,9,7,3,5,10,22,7,2,5,12,1,9,0,0,63,8,8,9,11,2,1,1,5,3,0,1,1,16,5,0,0
2812701024,2105,1997,108,35,2,1,1,13,0,1,4,4,5,0,0,3,0,1,0,0,60,6,9,1,11,3,5,6,4,1,2,2,5,5,0,0,0
2812701025,1303,1216,87,44,10,1,4,11,0,0,6,7,1,0,0,0,0,0,0,0,30,3,2,2,6,1,0,0,4,0,0,0,4,12,8,0,0
2812701026,1451,1376,75,30,1,4,2,8,0,1,1,6,5,3,2,3,0,2,0,0,37,3,5,1,5,4,0,2,0,4,3,1,1,0,0,0,0
2812701027,1211,1121,90,37,2,0,2,6,1,5,6,11,1,0,1,11,0,11,0,0,41,2,5,0,4,6,0,0,2,2,3,2,7,0,0,0,0
2812701028,1553,1437,116,52,5,2,4,8,5,1,11,9,9,4,1,8,0,8,0,0,43,10,2,4,3,0,1,0,3,3,1,0,6,3,1,0,1
2812701029,2844,2645,199,91,8,1,12,9,0,6,16,14,8,5,2,3,0,3,0,0,89,15,14,2,6,1,1,3,11,8,4,0,4,8,0,0,0
2812701030,1201,1087,114,52,9,1,2,1,0,5,17,10,8,2,4,2,0,2,0,0,43,3,8,2,1,0,4,2,3,3,0,1,4,9,5,0,0
2812701031,1759,1612,147,80,5,0,6,6,1,8,23,15,2,0,2,2,0,0,0,0,57,5,10,3,7,1,1,0,5,4,3,0,3,6,0,0,0
2812701032,1373,1249,124,52,5,1,3,17,0,9,7,7,0,0,0,6,0,1,0,0,58,3,2,1,18,0,2,5,4,9,1,1,7,8,3,0,0
2812701033,1364,1237,127,43,5,0,3,11,1,6,1,9,9,5,1,3,0,2,0,0,54,8,6,5,12,1,0,2,1,3,2,0,11,18,0,0,0
2812701034,2210,2103,107,41,3,0,3,18,2,0,5,3,3,0,2,5,0,3,0,0,57,5,9,2,4,1,0,2,8,2,0,1,15,1,0,0,0
2812701035,2508,2370,138,52,6,0,1,17,0,5,5,6,8,5,1,2,0,2,0,0,69,4,3,4,8,5,0,0,2,1,2,6,17,7,0,0,0
2812701036,2288,2175,113,40,4,0,3,17,0,1,3,8,4,2,1,6,0,5,0,0,57,2,0,2,1,2,2,2,2,2,0,0,22,6,5,0,0
2812701037,2765,2492,273,78,6,2,4,22,1,0,19,14,6,1,4,11,0,7,1,0,143,8,8,3,12,5,0,7,40,14,4,1,9,35,13,0,0
2812701038,2390,2196,194,81,5,5,8,33,1,5,7,9,5,0,0,3,0,2,0,0,84,10,2,5,21,3,0,3,11,2,1,0,19,21,14,0,0
2812701039,1326,1207,119,53,1,2,5,15,5,11,6,8,8,1,2,7,0,7,0,0,45,2,2,2,10,0,0,1,3,2,0,0,10,6,2,0,0
2812701040,2254,2088,166,70,3,4,12,28,1,3,6,1,3,3,0,1,0,1,0,0,83,11,4,3,4,2,4,1,6,10,1,5,20,9,0,0,0
2812701041,1649,1565,84,36,2,7,2,4,3,1,6,9,4,1,3,2,0,2,0,0,32,2,1,0,4,1,0,1,6,6,1,1,1,10,1,0,0
2812701042,1952,1885,67,25,2,0,2,7,1,1,2,6,2,0,1,3,0,2,0,0,30,4,2,0,2,1,3,0,2,3,5,1,3,7,0,0,0
2812701043,2089,1942,147,82,10,1,7,18,0,7,8,20,5,0,0,0,0,0,0,0,56,5,1,0,9,1,3,2,6,5,0,0,12,4,0,0,0
2812701044,1688,1602,86,31,4,0,0,5,0,8,7,5,2,1,0,2,1,0,0,0,41,3,2,1,9,0,0,0,8,0,1,0,14,10,6,0,0
2812701045,1939,1829,110,54,3,0,6,18,1,2,10,8,3,2,1,3,0,3,0,0,44,3,3,2,6,5,0,0,2,4,1,2,9,6,0,0,0
2812701046,1649,1558,91,35,3,0,4,9,1,4,4,7,6,2,4,0,0,0,0,0,50,3,4,4,14,2,1,0,5,2,1,0,9,0,0,0,0
2812701047,1029,913,116,42,1,5,1,12,5,1,3,5,0,0,0,7,0,7,0,0,65,13,5,5,8,1,2,3,0,7,3,0,10,1,1,0,1
2812701048,1234,1148,86,40,4,0,4,18,1,0,5,6,1,1,0,0,0,0,0,0,35,5,5,2,8,1,0,0,3,3,0,0,7,10,9,0,0
2812801001,466,408,58,29,1,0,0,2,1,0,0,24,0,0,0,10,0,10,0,0,19,1,13,1,2,0,0,0,0,0,0,1,0,0,0,0,0
2812901001,2492,1934,558,303,7,16,12,6,2,4,10,235,25,0,1,37,1,29,0,4,188,7,9,14,36,7,3,8,15,7,60,0,3,5,2,0,0
2812901002,1886,1407,479,240,2,1,5,7,13,19,2,189,5,0,0,36,0,28,0,2,196,1,9,7,42,0,0,20,21,9,64,2,2,2,1,0,0
2812901003,2968,2343,625,375,15,6,40,14,1,23,21,217,12,2,6,19,0,9,0,6,205,15,25,3,30,6,3,22,12,8,41,1,9,14,9,0,0
2812901004,1976,1595,381,173,3,1,6,11,8,4,10,102,6,1,2,44,0,29,0,9,151,9,10,11,28,6,0,24,15,5,35,0,3,6,0,0,1
2812901005,1764,1385,379,259,9,6,17,3,25,14,17,151,17,0,3,7,1,5,0,0,90,4,7,7,17,4,1,9,10,0,21,0,0,6,2,0,0
2812901006,1339,1176,163,98,8,0,5,7,3,3,26,6,4,0,0,6,0,5,0,0,40,0,2,2,11,1,1,0,2,3,1,0,11,15,13,0,0
2813001001,1251,893,358,296,1,0,0,5,2,3,1,284,4,0,4,13,0,9,4,0,37,3,0,1,4,0,2,4,0,8,11,0,3,8,4,4,0
2813001002,2110,1566,544,454,0,1,4,4,0,5,0,439,4,0,1,24,0,24,0,0,56,5,11,2,10,1,1,6,4,11,1,0,2,5,4,0,1
2813001003,1897,1543,354,300,0,0,1,5,4,1,1,288,13,2,8,8,0,3,1,0,24,3,0,0,8,1,2,4,3,2,1,0,0,9,9,0,0
2813001004,1822,1354,468,373,0,3,2,0,2,2,2,361,4,0,4,29,0,26,0,0,43,1,1,3,10,4,0,14,1,5,1,0,0,19,18,1,0
2813001005,2202,2041,161,116,0,0,0,1,1,1,2,110,1,0,0,5,0,5,0,0,32,0,1,0,4,2,0,12,1,7,3,0,0,7,6,0,0
2813001006,1569,1247,322,261,0,0,2,5,0,4,1,249,19,0,5,5,0,0,0,0,27,3,0,0,6,1,0,5,0,3,4,0,0,10,10,0,0
2813001007,2186,1674,512,433,0,0,0,1,5,5,1,418,12,0,8,28,0,20,7,0,31,0,0,1,11,2,0,7,2,6,1,0,1,8,8,0,0
2813001008,1732,1398,334,290,0,0,2,6,1,1,1,275,0,0,0,1,0,0,0,0,32,2,2,2,8,0,0,8,1,3,3,0,1,11,11,0,0
2813001009,2105,1572,533,442,0,0,0,2,0,1,1,431,18,0,18,17,0,17,0,0,30,2,1,0,5,0,0,8,1,8,1,1,0,26,11,11,0
2813001010,1854,1342,512,415,0,12,1,0,8,1,3,390,3,0,3,20,0,15,0,0,57,2,5,1,15,0,0,10,1,20,0,0,1,17,17,0,0
2813001011,2613,2169,444,391,4,5,0,1,5,2,1,373,1,1,0,9,0,5,1,0,37,0,0,5,13,0,5,10,1,3,0,0,0,6,6,0,0
2813001012,1815,1461,354,313,0,0,0,6,0,1,0,301,9,0,5,4,0,2,1,0,24,0,1,0,12,0,0,2,0,4,2,1,0,4,4,0,0
2813001013,1202,1062,140,117,0,0,0,0,4,0,0,113,1,0,1,1,0,0,0,0,21,0,1,2,2,3,0,5,0,3,1,1,2,0,0,0,0
2813001014,2043,1592,451,377,0,3,0,1,10,3,0,360,7,0,2,4,0,4,0,0,57,3,1,1,15,5,0,21,0,5,3,0,0,6,5,0,0
2813001015,1892,1671,221,175,0,0,0,0,0,5,0,170,3,2,0,2,0,2,0,0,37,5,1,0,6,1,0,4,7,8,2,1,2,3,3,0,1
2813001016,2068,1785,283,245,0,8,3,3,0,6,4,221,1,1,0,1,0,0,1,0,32,3,0,0,4,4,0,5,3,3,1,0,4,4,4,0,0
2813001017,1751,1626,125,89,6,5,8,3,7,0,0,59,1,0,0,2,0,1,0,0,30,2,0,0,7,14,3,0,0,2,0,0,0,3,3,0,0
2813001018,1720,1533,187,114,2,0,2,2,0,6,0,101,1,0,0,5,1,1,0,0,57,14,5,1,14,1,3,3,0,4,5,0,3,10,7,0,0
2813001019,1795,1691,104,71,1,0,0,4,8,1,0,57,0,0,0,14,0,5,3,0,15,6,0,0,7,0,1,0,0,1,0,0,0,4,4,0,0
2813001020,1476,1104,372,310,0,7,1,1,0,0,0,300,1,0,0,4,0,3,1,0,57,7,0,4,19,1,1,11,0,7,5,0,0,0,0,0,0
2813001021,2789,2320,469,394,2,3,0,2,7,5,2,373,7,0,4,9,1,5,2,0,47,1,0,5,12,3,1,7,2,10,2,0,0,12,11,1,0
