Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2807407002,1783,1742,41,24,0,0,2,1,4,1,2,12,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,2,0,0,0,1,10,10,0,0
2807407003,2023,1987,36,13,0,0,3,0,2,3,0,5,0,0,0,1,0,1,0,0,16,2,0,0,4,3,0,0,0,0,0,2,2,6,6,0,0
2807407004,2744,2676,68,18,0,2,1,4,2,3,1,4,4,1,1,7,0,3,3,0,20,0,7,1,5,4,0,1,0,0,0,1,1,19,15,0,0
2807407005,2319,2273,46,17,0,0,0,4,3,1,0,8,0,0,0,10,0,9,0,0,16,0,0,2,7,4,0,0,2,0,1,0,0,3,3,0,0
2807407006,3187,3023,164,36,1,2,3,0,0,2,0,24,4,0,0,74,1,69,0,0,29,0,0,2,10,5,1,3,1,3,0,0,0,21,16,0,0
2807501001,2246,1965,281,155,0,2,2,2,12,1,1,135,5,1,4,81,0,74,4,0,40,0,7,2,13,0,0,6,0,6,6,0,0,0,0,0,0
2807501002,3049,2707,342,138,2,11,1,2,14,7,3,95,6,3,2,68,3,30,8,0,95,6,0,4,16,1,2,3,0,8,0,0,5,33,26,0,2
2807501003,3230,2965,265,155,0,13,0,10,14,5,3,110,1,0,0,36,1,31,0,0,66,16,4,3,6,9,1,5,4,4,9,0,4,7,0,1,0
2807601001,559,455,104,96,0,4,0,0,0,4,1,85,0,0,0,1,0,1,0,0,7,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0
2807801001,46,42,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807901001,1121,938,183,69,2,0,20,27,0,6,7,1,7,6,0,5,0,1,0,1,66,0,3,0,5,2,1,4,0,3,1,0,13,35,15,0,1
2807901002,889,656,233,65,4,2,13,21,4,2,7,4,3,0,0,11,1,2,4,1,83,4,1,3,11,4,0,10,7,6,2,2,7,71,48,3,0
2807901003,1748,1247,501,133,4,11,22,37,3,17,12,22,18,8,6,25,3,16,0,0,174,15,3,6,21,12,6,8,7,17,4,5,25,150,103,0,1
2807901004,1245,1069,176,80,6,1,20,20,1,8,6,13,6,3,0,9,1,3,0,4,55,1,3,2,1,6,2,4,2,7,0,3,4,23,14,0,3
2807901006,1704,1434,270,121,15,1,20,39,2,2,9,4,10,3,4,9,0,5,0,1,96,8,1,9,9,4,3,1,4,2,4,2,10,28,15,0,6
2807901007,831,713,118,65,0,0,9,18,0,2,12,12,1,0,0,4,0,2,0,0,35,1,1,1,5,1,2,1,1,1,1,1,3,12,6,0,1
2807901008,791,649,142,64,5,1,9,14,1,7,9,16,9,5,0,4,3,1,0,0,59,5,0,7,4,4,1,0,0,0,3,0,10,4,0,0,2
2807901009,1221,1035,186,93,4,6,12,27,5,2,12,15,11,1,4,5,0,2,0,0,62,4,3,3,5,1,1,3,1,4,1,1,8,14,0,0,1
2807901011,1031,890,141,48,7,0,9,11,3,4,7,1,8,5,0,7,1,6,0,0,57,2,2,4,5,2,0,5,2,2,1,1,9,21,2,0,0
2807901012,772,632,140,50,2,1,10,14,3,6,5,2,6,0,0,2,0,1,0,0,55,5,0,6,5,4,0,2,3,6,2,1,5,27,13,0,0
2807901013,1096,869,227,87,6,3,5,14,2,6,21,13,1,1,0,13,0,10,0,1,79,5,4,7,7,4,3,7,0,2,0,0,11,45,32,0,2
2807901014,1329,1126,203,89,2,0,14,21,1,5,17,17,7,3,3,11,0,11,0,0,84,3,2,5,5,2,0,2,10,5,1,2,8,12,6,0,0
2807901015,1673,1342,331,144,2,21,15,18,14,12,9,34,16,3,7,58,6,39,1,1,93,5,2,3,7,6,1,13,2,5,3,1,20,17,10,0,3
2807901016,1028,863,165,96,7,0,9,29,1,8,21,6,4,3,0,5,0,3,0,0,49,6,4,5,4,2,0,2,0,1,1,1,9,10,3,0,1
2807901018,1693,1483,210,92,6,4,13,24,2,5,15,10,12,0,3,11,1,2,0,1,88,9,3,10,1,4,2,8,5,1,4,1,8,7,0,2,0
2807901019,1206,1079,127,64,4,0,11,15,1,6,11,9,3,0,2,3,0,3,0,0,47,7,1,3,1,2,0,2,5,6,6,0,5,8,5,0,2
2807901020,1179,1046,133,45,2,2,1,17,3,2,4,11,2,0,2,11,0,6,4,0,68,6,2,7,4,2,1,2,2,5,6,1,4,7,3,0,0
2807901021,1815,1586,229,70,9,3,7,25,4,4,7,5,7,2,4,26,2,11,0,4,94,4,1,7,9,7,4,14,11,9,3,1,6,32,23,0,0
2807901022,1210,1019,191,74,7,2,13,16,1,7,10,10,3,2,1,18,0,11,0,2,72,6,7,5,7,1,6,6,4,8,1,0,1,24,4,0,0
2807901023,1406,1132,274,83,8,2,12,20,1,6,6,19,3,2,0,38,2,33,0,2,107,7,1,11,9,4,8,8,2,5,7,1,14,43,24,0,0
2807901024,1226,978,248,119,11,0,19,43,1,5,20,4,1,0,0,31,0,15,1,12,69,5,2,5,2,3,0,13,4,1,7,1,7,24,7,1,4
2807901025,900,711,189,82,4,0,10,31,5,2,16,2,4,2,1,3,0,2,0,0,84,12,2,3,5,4,4,8,7,0,3,0,11,16,5,0,0
2807901026,1365,1093,272,120,14,2,25,37,3,7,14,5,2,0,0,15,0,5,3,1,100,4,5,4,19,3,1,4,3,5,4,0,14,33,9,2,2
2807901027,1167,908,259,118,10,5,28,26,4,5,21,3,5,2,0,13,2,4,0,3,84,11,3,7,8,1,0,4,6,2,0,2,13,38,10,6,1
2807901028,1361,1009,352,131,8,2,28,36,5,3,18,19,9,1,0,25,2,16,4,2,93,9,3,7,12,0,2,7,2,3,5,0,11,92,21,0,2
2807901029,1365,1051,314,87,12,0,22,35,1,2,8,0,5,3,1,31,0,15,0,12,112,1,14,6,8,1,4,17,9,13,5,0,8,78,40,0,1
2807901030,1037,794,243,58,2,0,7,19,1,6,9,6,4,1,1,44,0,8,0,31,88,5,17,0,3,3,4,3,9,5,20,0,10,49,14,0,0
2807901031,1120,913,207,55,5,3,7,17,2,6,8,5,1,0,0,16,0,14,0,0,56,5,1,2,4,2,1,7,1,5,6,0,6,79,36,1,0
2807901032,1829,1528,301,94,4,4,16,23,4,5,17,7,5,2,0,59,12,31,0,10,97,3,2,7,3,7,5,0,11,3,6,1,9,45,10,10,1
2807901033,1226,953,273,75,3,3,13,31,1,5,8,3,4,1,3,47,4,14,0,25,89,5,8,7,6,0,2,7,6,8,0,1,6,57,24,0,1
2807901034,1568,905,663,111,5,3,18,31,3,5,16,23,13,3,5,104,0,43,1,50,81,5,2,4,9,2,4,16,2,8,5,2,5,350,8,1,4
2807901035,1487,1072,415,71,5,0,6,25,1,9,10,8,0,0,0,77,0,27,2,40,63,4,12,7,4,2,1,8,2,5,4,0,3,204,26,2,0
2807901036,1088,857,231,67,1,3,6,23,0,3,9,12,19,1,4,30,2,11,1,12,54,2,1,2,5,3,3,8,1,5,5,0,8,61,22,0,0
2807901037,1145,848,297,63,2,0,14,13,4,7,7,6,14,0,12,63,1,21,0,33,60,4,8,2,4,2,1,9,1,3,8,0,5,97,7,8,0
2807901038,1172,800,372,73,3,8,7,25,0,4,12,6,5,1,1,66,2,50,1,7,98,13,6,6,8,3,1,16,1,7,9,0,4,129,1,5,1
2807901039,1014,743,271,41,1,3,5,17,2,2,8,0,3,0,0,48,0,21,1,19,71,6,7,2,7,1,2,9,8,4,4,1,11,108,1,0,0
2807901040,796,579,217,47,2,3,5,17,3,4,7,3,2,1,1,25,0,14,0,10,66,2,4,3,11,0,1,1,8,2,2,1,8,77,5,7,0
2807901041,988,650,338,66,0,0,12,22,2,7,8,8,6,1,4,22,0,5,0,10,72,3,0,2,4,2,8,10,4,8,6,0,4,172,11,12,0
2807901042,1078,771,307,45,2,0,10,15,0,5,7,1,4,1,0,35,2,12,0,13,67,4,4,2,3,2,4,12,3,4,4,0,11,152,14,11,4
2807901043,1174,773,401,73,2,10,2,25,3,5,9,3,3,0,1,61,1,27,1,23,75,1,6,2,6,2,3,9,4,6,6,2,13,189,4,15,0
2807901045,1287,937,350,124,8,2,18,35,9,4,25,9,8,2,1,32,0,18,0,5,105,5,1,8,3,3,5,15,11,4,7,0,15,81,5,0,0
2807901046,1560,1175,385,129,13,0,25,36,2,13,22,11,13,4,4,41,5,22,0,4,115,7,2,4,7,9,4,12,6,3,2,1,30,85,14,8,2
2807901047,2205,1522,683,141,4,0,24,47,3,14,18,12,15,3,6,99,6,39,0,34,151,6,6,12,20,3,9,12,10,7,4,0,23,276,18,3,1
2807901048,1297,966,331,67,7,1,13,22,3,4,11,2,2,0,0,44,3,16,0,21,102,10,4,6,8,0,5,21,2,7,8,0,16,115,5,1,1
2807901049,1320,890,430,100,2,0,22,29,2,4,15,14,1,0,0,52,1,24,0,18,74,1,3,1,13,2,2,9,5,2,2,1,15,202,10,5,1
2807901050,1344,965,379,85,8,3,12,26,3,8,13,4,3,0,0,53,3,14,1,23,85,3,2,8,4,2,2,19,0,4,12,0,14,152,29,4,1
2807901051,1355,935,420,97,8,2,17,23,1,10,13,13,4,3,0,79,0,58,0,11,103,8,2,9,14,6,9,9,1,1,4,2,12,137,7,16,0
2807901053,1298,992,306,94,4,0,12,33,7,8,11,9,6,5,0,54,0,24,0,23,81,2,0,7,10,3,0,13,3,8,10,0,10,66,5,0,5
2807901054,888,654,234,50,4,2,7,15,1,3,6,6,11,3,0,57,1,37,0,16,48,3,3,3,1,3,2,8,0,6,5,0,6,68,2,1,0
2807901055,1022,840,182,55,3,1,6,13,3,5,7,10,9,6,3,22,3,17,0,2,38,3,0,2,1,5,2,3,1,1,4,0,4,58,3,0,0
2807901056,851,727,124,32,3,0,4,11,1,2,5,2,1,1,0,8,0,2,0,0,37,1,0,2,3,2,0,5,1,2,4,0,8,46,15,0,0
2807901057,1398,1222,176,55,0,0,9,12,3,9,9,0,6,2,1,5,0,3,0,0,58,2,3,5,6,4,0,11,1,3,3,2,5,52,27,0,0
2807901058,678,567,111,39,0,2,5,20,3,1,3,0,4,0,0,3,0,2,0,1,34,2,2,0,5,1,1,2,3,2,0,0,5,31,3,1,0
2807901059,1421,1176,245,99,4,1,25,35,2,8,11,7,10,2,1,12,1,7,1,0,91,6,3,9,7,5,3,15,5,8,3,2,5,32,14,1,1
2807901061,764,638,126,44,2,1,7,15,1,2,8,2,5,1,0,7,0,7,0,0,49,3,3,1,9,2,0,0,0,0,5,0,1,21,6,0,0
2807901062,985,813,172,68,5,1,18,15,2,3,12,3,7,5,1,14,0,13,0,0,76,3,4,4,8,7,2,3,5,8,6,1,7,7,0,0,0
2807901063,753,594,159,54,7,1,7,18,1,0,10,1,5,3,0,10,1,7,0,0,74,12,1,4,6,5,8,5,3,0,2,2,7,15,6,0,1
2807901064,733,585,148,82,5,3,14,31,3,5,10,6,3,0,2,4,1,1,0,1,48,6,1,3,0,0,2,0,3,2,5,0,5,10,0,0,1
2807901065,798,641,157,68,6,0,17,21,2,1,9,7,5,0,2,6,0,5,0,0,70,2,3,2,7,0,2,7,0,8,1,1,9,7,4,0,1
2807901066,1484,1108,376,150,5,15,16,34,8,22,16,17,9,5,1,38,5,26,1,0,109,5,1,5,9,1,1,18,8,2,11,1,8,69,38,12,1
2807901067,1048,789,259,97,5,1,25,27,3,4,11,10,3,0,0,6,0,4,0,1,110,3,3,7,15,3,1,4,10,4,2,1,14,43,29,0,0
2807901068,816,659,157,66,3,0,9,18,2,6,15,4,12,0,2,3,1,2,0,0,66,8,1,5,9,2,3,2,6,6,0,0,2,9,0,0,1
2807901069,924,659,265,104,6,7,18,27,3,4,10,19,7,2,1,12,0,10,0,1,94,4,4,12,15,3,4,1,1,1,4,4,9,44,29,2,4
2807901071,703,598,105,32,1,0,4,10,0,2,8,1,1,0,1,11,0,0,1,4,44,3,1,4,5,0,1,4,1,0,0,1,3,16,3,0,1
2807901072,1524,1234,290,134,7,4,29,38,5,8,17,6,7,4,1,12,2,9,1,0,108,7,3,12,6,2,5,8,2,4,4,0,10,27,4,1,2
2807901073,1479,1246,233,138,21,1,43,26,2,8,20,1,9,1,1,7,0,1,0,0,66,4,3,9,4,2,1,0,3,2,2,0,18,11,1,0,2
2807901074,1510,1127,383,116,12,8,19,37,3,11,9,3,12,4,1,9,1,4,0,3,121,11,0,19,14,8,7,6,2,5,4,0,19,123,34,0,2
2807901075,1377,985,392,110,3,1,12,35,2,22,13,9,3,2,0,10,0,5,0,3,163,4,2,18,24,15,3,10,6,6,4,1,23,101,34,0,5
2807901076,1302,967,335,107,4,2,21,35,1,12,16,7,16,4,2,9,1,4,0,0,115,6,5,13,9,7,2,6,4,7,4,1,12,88,54,0,0
2807901077,1212,1013,199,78,3,1,23,13,1,10,17,2,8,0,5,5,0,4,0,0,87,6,1,4,15,2,3,9,0,5,2,1,15,21,9,0,0
2807901079,1363,1110,253,115,6,0,30,23,1,6,20,9,9,3,3,8,0,6,0,0,99,3,1,8,9,1,0,2,3,6,4,0,10,19,6,0,3
2807901081,1568,1150,418,125,12,3,22,23,0,11,27,9,11,2,6,16,2,8,0,0,144,7,0,15,13,6,4,8,2,6,12,1,26,120,48,0,2
2807901082,1560,1277,283,101,6,2,20,35,1,3,16,10,9,5,2,7,0,3,0,0,108,4,2,3,11,8,5,6,1,9,3,1,7,58,3,0,0
2807901084,1352,1164,188,79,3,1,21,17,0,12,9,5,5,3,0,8,0,2,0,0,75,4,4,4,8,1,1,4,2,6,1,0,12,20,0,0,1
2807901087,1250,1053,197,103,8,0,22,30,1,5,14,10,7,4,0,1,0,0,0,0,73,2,1,4,2,5,1,7,9,0,2,0,0,13,1,0,0
2807901088,1029,901,128,52,4,3,10,20,1,2,5,3,6,1,0,3,0,0,0,0,59,3,0,8,5,0,1,0,0,2,1,0,11,7,0,0,1
2807901089,1398,1204,194,82,4,8,15,17,3,3,15,14,9,4,0,13,0,10,0,0,73,1,2,5,4,1,1,5,4,3,2,0,11,16,9,0,1
2807901090,820,702,118,55,5,1,9,20,5,4,3,4,1,0,0,4,1,1,0,0,46,3,1,2,5,6,2,2,2,3,1,0,7,11,2,0,1
2807901091,1058,844,214,69,7,1,13,13,1,1,14,3,5,0,1,4,1,0,0,1,54,2,2,3,3,0,0,3,6,2,2,0,6,81,13,2,1
2807901092,711,572,139,54,0,0,10,14,2,5,10,6,4,0,0,0,0,0,0,0,57,1,5,3,6,0,2,2,3,4,0,0,15,24,7,0,0
2807901093,1417,1083,334,91,6,0,10,34,4,5,16,2,5,1,0,5,1,2,0,0,136,11,4,12,13,5,3,3,2,12,3,0,16,94,4,0,3
2807901094,1362,1055,307,103,7,0,16,41,1,5,12,13,7,1,1,20,2,13,1,0,124,7,2,6,11,4,3,9,0,10,5,1,19,53,23,0,0
2807901095,1406,1046,360,103,4,1,18,22,2,11,11,16,13,3,0,14,0,7,6,0,128,9,0,12,7,7,6,8,4,5,3,2,18,102,35,1,0
2807901096,1064,770,294,78,5,2,12,26,1,10,8,6,11,0,4,7,0,3,2,0,109,3,7,5,9,14,2,5,5,5,1,1,24,87,23,0,2
2807901097,1352,1109,243,100,9,0,18,47,0,7,7,5,5,0,0,9,0,5,2,0,89,6,6,8,11,5,0,2,0,3,1,0,13,38,7,0,2
2807901098,1171,913,258,91,13,2,13,24,3,8,10,8,3,0,2,6,0,6,0,0,93,6,1,3,15,1,4,9,2,14,3,2,11,62,34,0,3
2807901099,1145,933,212,74,6,3,5,20,2,6,13,7,14,5,4,13,4,7,0,1,83,5,0,14,12,3,1,3,0,7,1,0,6,28,0,2,0
2807901100,1090,902,188,85,1,4,17,26,2,5,11,5,4,3,0,12,0,8,0,0,69,6,0,10,5,2,3,9,7,3,2,1,7,17,3,1,1
2807901101,1212,925,287,92,5,1,5,35,0,9,13,5,11,6,4,12,0,8,0,0,100,4,7,5,5,2,5,10,2,5,0,0,8,69,48,0,3
2807901102,1137,928,209,53,1,4,7,21,0,5,3,6,6,0,2,15,2,7,0,0,95,5,5,7,2,1,5,11,4,7,8,0,13,39,18,0,1
2807901103,1302,1126,176,59,5,10,5,16,0,5,5,6,10,1,0,6,0,5,0,0,83,11,3,4,4,1,4,6,1,3,7,0,13,18,4,0,0
2807901104,1158,946,212,70,3,3,9,21,0,6,14,1,9,2,6,5,0,2,1,1,90,5,3,6,3,8,0,7,1,5,8,0,10,36,20,0,2
2807901105,1158,994,164,60,4,0,10,15,1,5,3,5,7,3,1,9,0,5,1,1,60,5,3,4,6,1,1,2,2,7,2,0,5,27,7,0,1
2807901106,1065,972,93,50,1,0,7,18,6,2,8,2,2,0,0,7,0,4,0,0,29,2,1,1,2,1,0,1,2,3,0,0,2,5,1,0,0
2807901107,1096,969,127,48,3,8,6,10,1,2,6,7,3,0,0,9,0,7,0,0,55,4,2,5,7,2,1,3,5,2,5,1,7,11,6,0,1
2807901108,1308,1126,182,55,2,0,13,17,0,10,4,4,5,2,1,8,0,5,0,0,58,1,0,4,5,1,2,3,0,10,6,0,4,56,7,0,0
2807901109,880,712,168,53,2,0,7,18,1,5,6,3,4,2,1,12,0,6,0,4,68,3,1,1,4,1,1,8,9,6,4,3,11,31,30,0,0
2807901110,886,704,182,56,3,3,8,19,0,9,5,5,3,1,2,5,0,3,0,0,63,7,3,2,4,2,3,2,6,7,6,1,3,55,16,3,0
2807901111,960,755,205,46,4,0,7,11,5,2,10,2,10,0,3,8,1,4,1,0,80,5,1,7,12,2,3,5,4,1,5,1,2,60,46,0,1
2807901112,1049,756,293,66,4,4,6,23,2,2,5,10,9,2,7,18,0,10,0,1,109,5,0,22,18,4,1,7,3,2,4,0,12,91,39,0,0
2807901113,1117,808,309,67,6,4,5,22,2,8,4,9,5,3,0,5,0,3,0,1,108,3,0,5,8,4,1,25,12,12,3,0,12,123,81,0,1
2807901114,1493,1108,385,137,10,7,19,37,4,9,23,9,10,1,1,11,0,4,0,0,116,5,1,14,8,11,2,4,2,3,5,0,13,109,27,1,2
2807901115,1019,763,256,83,14,1,4,27,3,3,14,12,2,1,0,8,0,4,0,0,102,6,3,12,5,9,1,14,2,0,3,1,20,60,28,0,1
2807901116,1302,954,348,90,7,4,9,23,1,12,9,17,10,2,5,3,2,1,0,0,125,10,2,11,8,4,6,5,5,8,9,0,24,118,39,1,2
2807901117,1629,1213,416,142,9,3,27,39,2,20,9,19,21,3,2,11,0,6,0,2,152,5,7,9,12,15,8,11,2,6,2,0,27,87,16,11,3
2807901118,809,573,236,63,2,0,5,21,6,8,9,4,7,4,0,6,1,3,1,0,92,2,2,6,15,7,0,12,6,3,2,0,21,65,26,1,3
2807901119,1078,728,350,130,11,6,10,34,5,7,14,33,5,2,0,37,1,19,0,3,126,12,0,5,10,18,3,4,8,8,2,3,10,52,14,2,0
2807901120,787,588,199,81,7,1,19,23,1,4,14,1,3,0,0,8,0,8,0,0,65,2,0,4,5,3,2,10,3,4,0,0,15,39,17,0,3
2807901121,1600,1246,354,167,11,2,21,37,4,13,36,22,22,5,4,22,1,19,1,0,125,5,8,5,14,2,2,9,3,2,6,0,19,16,1,0,2
2807901123,704,581,123,53,8,0,11,15,4,3,3,4,2,0,1,3,0,2,0,0,54,5,3,7,3,0,4,2,0,4,1,0,5,10,2,0,1
2807901124,730,572,158,72,4,12,8,20,0,6,6,4,13,3,4,7,0,4,1,0,52,4,1,3,2,1,0,1,0,3,3,2,3,13,2,0,1
2807902001,1092,943,149,48,2,1,3,16,4,1,4,10,7,1,3,11,1,7,0,0,60,1,3,0,6,11,0,7,0,13,3,1,4,23,5,0,0
2807902002,1462,1280,182,62,2,2,4,13,2,1,3,28,8,4,1,9,0,5,0,1,83,4,10,6,10,5,4,5,10,7,1,4,12,19,8,0,1
2807902003,1187,1102,85,26,3,8,0,6,2,0,4,3,0,0,0,7,0,3,0,0,39,0,2,8,3,0,7,4,0,3,0,1,0,13,11,0,0
2807902004,1006,948,58,18,0,0,3,3,0,1,3,5,0,0,0,3,0,3,0,0,29,0,1,1,0,2,0,5,3,3,4,0,0,8,3,0,0
2807902005,769,693,76,13,0,0,0,3,2,0,2,2,0,0,0,3,0,1,0,0,25,2,2,3,2,3,1,3,1,2,1,1,4,35,31,0,0
2807902006,2183,2075,108,50,2,9,2,14,1,4,3,11,4,4,0,7,3,4,0,0,41,2,0,4,4,3,1,8,1,2,2,6,7,6,5,0,0
2807902007,744,692,52,15,0,0,0,4,5,0,4,0,4,4,0,2,0,2,0,0,12,1,2,0,0,0,0,0,0,3,0,0,0,19,18,0,0
2807902008,1670,1484,186,65,3,1,5,23,1,1,5,18,9,1,1,6,2,4,0,0,86,5,7,2,11,12,4,4,11,4,9,1,2,20,10,0,0
2807902009,2008,1958,50,21,1,0,4,9,0,1,3,0,2,0,2,4,0,3,0,0,13,6,0,1,0,0,1,0,0,2,0,0,1,10,7,0,0
2807902010,1055,955,100,24,1,0,1,3,1,1,2,9,1,1,0,0,0,0,0,0,49,1,1,6,3,0,1,1,1,1,7,0,18,25,22,0,1
2807902011,1207,1156,51,10,1,1,0,3,0,1,2,1,0,0,0,2,0,2,0,0,23,3,0,0,1,6,0,2,1,4,0,1,2,16,16,0,0
2807902013,1187,1114,73,28,5,0,5,13,1,0,2,2,5,5,0,8,0,4,0,3,28,0,0,1,8,1,3,3,0,3,1,0,1,4,3,0,0
2807902014,1122,1046,76,22,2,0,2,7,0,6,0,3,0,0,0,4,0,4,0,0,36,1,4,1,8,2,0,2,2,3,0,0,4,13,6,0,1
2807902015,1593,1462,131,41,0,1,3,12,5,2,7,3,1,0,0,20,0,5,0,12,53,1,0,5,7,0,0,4,6,7,7,0,5,16,12,0,0
2807902016,1778,1688,90,26,1,1,2,8,4,1,2,2,4,1,3,8,1,3,0,2,34,2,0,1,3,4,0,2,2,2,1,0,7,18,17,0,0
2807902017,1819,1744,75,40,1,1,2,11,0,5,2,14,3,1,2,8,0,6,0,0,11,2,0,1,0,0,1,2,3,0,1,0,0,13,11,0,0
2807902018,2186,2111,75,24,0,1,5,6,0,3,3,2,3,1,0,0,0,0,0,0,19,3,0,1,0,2,0,1,2,2,0,0,4,29,26,0,0
2807902019,1548,1501,47,32,1,0,4,9,0,6,2,7,0,0,0,2,0,2,0,0,7,0,1,0,0,0,0,0,2,0,1,0,0,6,4,0,0
2807902020,1098,1015,83,22,1,0,2,9,2,0,4,1,1,0,1,2,0,1,0,1,25,2,0,3,4,0,1,0,2,2,2,0,3,33,28,0,0
2807902021,1104,1005,99,33,1,1,3,7,1,4,4,8,2,2,0,6,0,5,0,1,40,1,2,3,0,2,1,2,13,6,1,0,2,18,11,0,0
2807902022,1007,844,163,28,0,0,3,12,0,2,4,3,2,1,0,21,0,13,0,7,69,1,3,2,10,5,2,20,1,4,3,0,11,43,1,15,0
2807902023,1176,1027,149,35,2,4,5,5,3,2,2,8,3,1,0,19,1,7,0,10,62,2,6,6,3,7,0,6,5,5,4,0,1,28,12,6,2
2807902024,1667,1482,185,57,3,1,6,22,3,7,5,3,7,1,0,12,0,8,1,2,49,3,2,5,9,4,3,3,4,3,1,2,0,57,26,0,3
2807902025,790,655,135,26,0,0,3,5,2,4,3,8,1,0,1,10,2,6,0,1,53,1,13,3,5,1,2,6,0,3,8,0,9,45,22,1,0
2807902026,1308,1178,130,28,1,0,5,8,2,4,0,3,5,0,0,8,2,0,0,4,64,2,13,1,7,0,1,13,1,5,9,0,4,25,16,6,0
2807902027,956,925,31,10,2,0,1,2,1,0,0,2,0,0,0,1,0,0,0,0,16,2,0,2,0,0,0,0,0,1,2,0,3,4,4,0,0
2807902028,846,697,149,37,0,0,3,12,4,3,4,7,2,0,1,11,3,8,0,0,94,2,1,10,14,7,2,18,5,9,11,0,8,5,2,0,0
2807902029,720,591,129,28,1,0,1,5,1,2,4,10,6,0,4,17,0,12,0,0,60,1,9,6,2,3,1,9,2,4,10,2,4,18,9,0,0
2807902030,1322,1243,79,27,1,0,3,5,1,1,4,10,1,0,0,5,0,1,0,1,45,2,6,1,5,2,3,9,1,1,0,0,4,1,0,0,0
2807902031,1120,1084,36,17,0,0,1,4,0,3,5,2,3,2,1,4,0,2,0,1,7,0,0,1,2,0,0,0,0,0,0,0,2,5,4,0,0
2807902032,649,595,54,16,1,0,2,5,0,6,0,1,8,7,0,1,0,1,0,0,20,2,2,2,3,1,0,1,0,0,0,2,3,9,8,0,0
2807902033,1212,1120,92,21,1,0,2,7,2,1,0,5,4,4,0,0,0,0,0,0,59,3,3,14,5,1,0,8,5,3,1,1,4,8,6,0,0
2807902034,871,784,87,13,0,2,2,3,0,0,4,1,2,0,0,5,1,2,1,0,51,2,10,1,5,4,0,9,1,2,12,0,1,16,13,0,0
2807902035,1001,889,112,30,0,4,1,2,0,0,1,16,12,1,0,1,0,0,0,0,49,5,5,2,6,1,1,8,2,2,6,0,0,20,19,0,0
2807902036,951,881,70,19,1,0,3,6,1,1,2,2,3,2,0,2,0,0,0,0,38,5,9,0,4,0,5,3,2,4,2,0,3,8,6,0,0
2807902037,1202,1141,61,27,8,0,0,2,0,3,1,12,6,1,5,1,0,1,0,0,22,0,2,1,4,0,0,0,2,4,2,0,3,5,2,0,0
2807902038,994,935,59,30,0,1,2,10,3,1,0,11,3,0,0,0,0,0,0,0,20,1,1,0,2,0,1,2,6,0,4,0,3,6,5,0,0
2807902039,690,645,45,20,0,0,7,2,3,0,3,2,4,1,3,0,0,0,0,0,19,1,3,1,0,0,0,3,0,3,2,0,3,2,0,0,0
2807902040,1698,1544,154,31,0,3,5,7,1,1,0,11,4,1,0,14,3,6,0,0,78,3,5,3,5,2,2,14,10,4,14,0,4,27,11,0,0
2807902041,1937,1656,281,61,3,6,4,13,1,11,3,17,9,1,4,28,0,14,0,5,157,2,15,4,21,3,6,27,19,11,24,1,11,26,18,0,0
2807902042,1805,1592,213,35,0,0,2,11,1,2,3,11,9,0,9,18,0,12,0,1,117,6,12,9,17,3,2,11,16,5,17,0,4,34,30,0,0
2807902043,1040,911,129,18,1,0,3,3,1,0,0,8,13,0,12,5,0,3,0,0,70,2,5,4,5,1,0,19,16,5,10,0,3,23,0,0,0
2807902044,1758,1454,304,49,2,0,6,4,1,5,2,23,4,0,2,15,2,6,0,4,163,2,15,7,13,7,1,23,19,8,43,0,14,72,38,0,1
2807902045,1056,829,227,29,1,0,0,4,0,3,2,16,5,0,0,19,2,1,1,12,139,5,12,5,10,4,0,35,7,15,17,0,18,35,8,0,0
2807902046,1357,1063,294,42,1,0,2,6,1,8,3,18,3,0,2,16,3,8,0,1,201,7,27,2,12,1,1,51,16,12,44,1,13,32,1,0,0
2807902047,1534,1150,384,50,2,5,3,4,1,10,5,15,5,2,2,32,1,25,0,2,208,0,16,1,21,1,1,54,11,17,63,1,9,89,30,0,0
2807902048,1164,950,214,32,0,0,3,5,2,7,3,10,10,0,6,16,0,14,0,2,108,0,21,8,8,3,0,13,18,2,16,1,6,47,33,0,1
