Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2804701013,2532,1732,1078,1078,220,858,0,654,800
2804701014,2091,1478,1032,1032,177,855,0,446,613
2804701015,1602,998,622,622,157,465,0,376,604
2804701016,3034,2273,1532,1532,229,1303,0,741,761
2804701017,3042,2673,2020,2020,289,1731,0,653,369
2804701018,2069,1634,1196,1196,218,978,0,438,435
2804701019,1857,1562,1117,1117,182,935,0,445,295
2804701020,2275,1976,1311,1311,176,1135,0,665,299
2804701021,1610,1327,945,945,119,826,0,382,283
2804701022,2084,1647,1079,1079,117,962,0,568,437
2804701023,1391,992,672,672,118,554,0,320,399
2804701024,1616,1397,946,946,113,833,0,451,219
2804701025,1593,1330,983,983,140,843,0,347,263
2804701026,2233,1911,1431,1431,250,1181,0,480,322
2804701027,1712,1469,1044,1044,117,927,0,425,243
2804701028,1447,1262,928,928,166,762,0,334,185
2804701029,1875,1020,708,708,171,537,0,312,855
2804701030,1821,1157,840,840,195,645,0,317,664
2804801001,634,574,501,501,147,354,0,73,60
2804901001,1180,697,461,461,74,387,0,236,483
2804901002,1790,1402,978,978,112,866,0,424,388
2804901003,1656,917,610,610,86,524,0,307,739
2804901004,2741,1797,1215,1215,159,1056,0,582,944
2804901005,1438,1087,731,731,84,647,0,356,351
2804901006,1772,1323,818,818,77,741,0,505,449
2804901007,2996,1989,1276,1276,131,1145,0,713,1007
2804901008,1480,870,516,516,70,446,0,354,610
2804901009,1557,893,521,521,82,439,0,372,664
2804901010,1842,975,560,560,71,489,0,415,867
2804901011,1142,665,419,419,48,371,0,246,477
2804901013,1867,1069,632,632,86,546,0,437,798
2804901014,1191,741,419,419,56,363,0,322,450
2804901015,1701,1046,694,694,78,616,0,352,655
2804901016,1419,874,568,568,71,497,0,306,545
2804901017,1611,1211,768,768,93,675,0,443,400
2804901018,1447,1396,979,979,76,903,0,417,51
2804901019,1557,1385,1153,1153,188,965,0,232,172
2804901020,1387,1286,1093,1093,227,866,0,193,101
2804901021,2252,1933,1510,1510,212,1298,0,423,319
2804901022,1478,1426,1057,1057,74,983,0,369,52
2804901023,1569,1461,1248,1248,264,984,0,213,108
2804901024,1482,1327,1102,1102,154,948,0,225,155
2804902001,1796,1435,1001,1001,90,911,0,434,361
2804902002,1433,1052,699,699,78,621,0,353,381
2804902003,1288,999,647,647,78,569,0,352,289
2804902004,1974,1445,1024,1024,109,915,0,421,529
2804902005,2381,2014,1400,1400,105,1295,0,614,367
2804902006,2372,2167,1611,1611,74,1537,0,556,205
2804902007,796,568,306,306,37,269,0,262,228
2804902008,1541,973,586,586,103,483,0,387,568
2804902009,1029,846,613,613,62,551,0,233,183
2804902010,1237,934,653,653,68,585,0,281,303
2804902011,1332,931,649,649,76,573,0,282,401
2804902012,1581,1084,783,783,94,689,0,301,497
2804902013,863,656,433,433,44,389,0,223,207
2804902014,1833,1426,982,982,106,876,0,444,407
2804902015,2303,1873,1305,1305,116,1189,0,568,430
2804902016,1907,1618,1021,1021,136,885,0,597,289
2804902017,1272,1093,759,759,43,716,0,334,179
2804902018,1203,1107,649,649,55,594,0,458,96
2804902019,1614,1500,967,967,43,924,0,533,114
2804902020,1654,1581,1061,1061,60,1001,0,520,73
2804902021,1358,1112,814,814,75,739,0,298,246
2804903001,2039,1529,983,983,56,927,0,546,510
2804903002,2119,1493,1013,1013,115,898,0,480,626
2804903003,2132,1808,1204,1204,70,1134,0,604,324
2804903004,2357,2017,1409,1409,93,1316,0,608,340
2804903005,2070,1772,1292,1292,78,1214,0,480,298
2804903006,1979,1760,1236,1236,84,1152,0,524,219
2804903007,1773,1542,1131,1131,57,1074,0,411,231
2804903008,1035,824,577,577,130,447,0,247,211
2804903009,1953,1387,981,981,115,866,0,406,566
2804904002,2174,1274,768,768,95,673,0,506,900
2804904003,908,547,327,327,41,286,0,220,361
2805001001,2285,2061,1473,1473,251,1222,0,588,224
2805001002,2719,2503,2057,2057,210,1847,0,446,216
2805101001,2152,1822,1433,1433,353,1080,0,389,330
2805201001,1899,1524,1337,1337,597,740,0,187,375
2805201002,2218,1901,1700,1700,733,967,0,201,317
2805201003,1272,1104,994,994,457,537,0,110,168
2805301001,2007,1635,1245,1245,314,931,0,390,372
2805301002,2420,2246,1773,1773,278,1495,0,473,174
2805301003,2323,1988,1542,1542,237,1305,0,446,335
2805301004,2518,2314,1825,1825,298,1527,0,489,204
2805401001,2258,1804,1392,1392,551,841,0,412,454
2805401002,2704,2167,1710,1710,730,980,0,457,537
2805401003,1809,1537,1176,1176,162,1014,0,361,272
2805401004,1711,1400,1068,1068,126,942,0,332,311
2805402001,2762,2378,1815,1815,500,1315,0,563,384
2805402002,1454,1172,823,823,126,697,0,349,282
2805402003,1078,913,661,661,68,593,0,252,165
2805402004,1316,1193,906,906,65,841,0,287,123
2805501001,1490,1111,949,949,458,491,0,162,379
2805601001,1581,964,807,807,275,532,0,157,617
2805701001,2041,1788,1352,1352,94,1258,0,436,253
2805801002,1665,1328,844,844,140,704,0,484,337
2805801003,1231,975,663,663,108,555,0,312,256
2805801004,2597,2112,1439,1439,317,1122,0,673,485
2805801005,1466,1184,732,732,137,595,0,452,282
2805801006,1169,932,641,641,119,522,0,291,237
2805801007,1042,855,571,571,86,485,0,284,187
2805802001,1541,1205,683,683,101,582,0,522,336
2805802002,1908,1578,1029,1029,165,864,0,549,330
2805802003,1531,1228,775,775,152,623,0,453,303
2805802004,1413,1267,825,825,151,674,0,442,146
2805802005,1316,1078,608,608,108,500,0,470,238
2805802006,1473,1213,725,725,108,617,0,488,260
2805802007,1052,776,464,464,101,363,0,312,276
2805802008,1281,966,560,560,140,420,0,406,315
2805802009,2068,1806,1113,1113,178,935,0,693,262
2805802010,1478,1141,777,777,167,610,0,364,337
2805802011,1753,1494,987,987,192,795,0,507,259
2805802012,1918,1478,922,922,251,671,0,556,440
2805802013,1004,886,639,639,150,489,0,247,118
2805802014,1083,949,626,626,120,506,0,323,134
2805802015,841,770,499,499,70,429,0,271,71
2805802016,1191,898,496,496,130,366,0,402,293
2805802017,1004,860,564,564,77,487,0,296,144
2805803001,1320,1072,754,754,142,612,0,318,248
2805803002,1474,1298,761,761,130,631,0,537,176
2805803003,1870,1262,782,782,250,532,0,480,608
2805803004,1822,1209,746,746,263,483,0,463,613
2805803005,1505,1162,693,693,105,588,0,469,343
2805803006,1506,1191,692,692,134,558,0,499,315
2805803007,2041,1396,899,899,221,678,0,497,645
2805803008,2520,2220,1633,1633,359,1274,0,587,300
2805803009,1901,1647,1306,1306,286,1020,0,341,254
2805803010,1430,1273,842,842,131,711,0,431,157
2805804001,1728,1022,638,638,186,452,0,384,706
2805804002,1725,1177,827,827,299,528,0,350,548
2805804003,1668,1250,887,887,338,549,0,363,418
2805804004,1120,876,572,572,173,399,0,304,244
2805804005,1978,1509,1032,1032,312,720,0,477,469
2805804006,2149,1737,1185,1185,257,928,0,552,412
2805804007,2297,2007,1562,1562,442,1120,0,445,290
2805804008,2334,2071,1589,1589,406,1183,0,482,263
2805804009,1778,1413,879,879,165,714,0,534,365
2805804010,1646,1258,866,866,175,691,0,392,388
2805804011,1230,955,641,641,134,507,0,314,275
2805804012,963,706,429,429,96,333,0,277,257
2805804013,1745,1400,947,947,206,741,0,453,345
2805804014,1865,1704,1392,1392,405,987,0,312,161
2805804015,2060,1923,1412,1412,352,1060,0,511,137
2805804016,1376,1298,1075,1075,325,750,0,223,78
2805805001,2842,2433,1647,1647,343,1304,0,786,409
2805805002,2396,2010,1300,1300,214,1086,0,710,386
2805805003,1287,1069,678,678,106,572,0,391,218
2805805004,1132,1039,675,675,124,551,0,364,93
2805805005,1878,1308,755,755,168,587,0,553,570
2805805006,2441,1904,1147,1147,222,925,0,757,537
2805806001,1068,964,669,669,79,590,0,295,104
2805806002,1599,1460,1001,1001,176,825,0,459,139
2805806003,2225,1902,1319,1319,181,1138,0,583,323
2805806004,2206,1982,1463,1463,254,1209,0,519,224
2805806005,2251,2012,1369,1369,211,1158,0,643,239
2805806006,1838,1680,1076,1076,154,922,0,604,158
2805806007,1819,1543,1035,1035,145,890,0,508,276
2805806008,2113,1847,1261,1261,225,1036,0,586,266
2805806009,2161,1856,1320,1320,229,1091,0,536,305
2805806010,1814,1497,1016,1016,178,838,0,481,317
2805806011,1899,1591,1013,1013,146,867,0,578,308
2805806012,1696,1449,946,946,147,799,0,503,247
2805806013,2249,1844,1438,1438,225,1213,0,406,405
2805806014,2516,2174,1588,1588,296,1292,0,586,342
2805806015,2041,1854,1363,1363,224,1139,0,491,187
2805806016,1975,1815,1303,1303,221,1082,0,512,160
2805806017,1832,1684,1213,1213,218,995,0,471,148
2805806018,1551,1429,919,919,151,768,0,510,122
2805806019,1715,1570,1047,1047,148,899,0,523,145
2805807001,1655,1136,698,698,186,512,0,438,519
2805807002,1691,1459,865,865,122,743,0,594,232
2805807003,2096,1734,1131,1131,150,981,0,603,362
2805807004,2372,1840,1197,1197,222,975,0,643,532
2805807005,1272,1085,713,713,105,608,0,372,187
2805807006,1928,1671,1105,1105,181,924,0,566,257
2805807007,1637,1543,971,971,108,863,0,572,94
2805807008,1003,898,584,584,72,512,0,314,105
2805807009,1204,928,619,619,94,525,0,309,276
2805807010,1062,936,599,599,96,503,0,337,126
2805807011,1420,1171,775,775,104,671,0,396,249
2805807012,1101,961,668,668,114,554,0,293,140
2805807013,1311,1071,690,690,116,574,0,381,240
2805807014,2251,2079,1770,1770,360,1410,0,309,172
2805808001,1484,1284,830,830,163,667,0,454,200
2805808002,894,672,394,394,68,326,0,278,222
2805808003,855,722,460,460,61,399,0,262,133
2805808004,1421,1248,751,751,123,628,0,497,173
2805808005,1300,1053,675,675,95,580,0,378,247
2805808006,2529,2178,1545,1545,282,1263,0,633,351
2805808007,1907,1657,1106,1106,157,949,0,551,250
2805808008,2131,1874,1338,1338,231,1107,0,536,257
2805808009,2203,1851,1320,1320,273,1047,0,531,352
2805808010,1894,1659,1233,1233,215,1018,0,426,235
2805808011,1158,1021,636,636,87,549,0,385,137
2805808012,1424,1274,884,884,144,740,0,390,150
2805808013,1933,1717,1207,1207,192,1015,0,510,216
2805808014,1353,1137,814,814,135,679,0,323,216
2805808015,1660,1423,961,961,210,751,0,462,237
2805809001,1523,1220,867,867,117,750,0,353,303
2805809002,2550,2264,1836,1836,416,1420,0,428,286
2805809003,1644,1451,1114,1114,242,872,0,337,193
2805809004,2182,2021,1696,1696,385,1311,0,325,161
2805809005,2299,2140,1731,1731,394,1337,0,409,159
2805809006,2066,1913,1447,1447,258,1189,0,466,153
2805809007,2154,1827,1473,1473,273,1200,0,354,327
2805809008,2476,2313,1965,1965,512,1453,0,348,163
2805809009,2568,2394,1919,1919,421,1498,0,475,174
2805809010,2208,1994,1617,1617,407,1210,0,377,214
2805809011,2194,2008,1705,1705,436,1269,0,303,186
2805809012,1927,1832,1359,1359,250,1109,0,473,95
2805901001,2873,2264,1758,1758,399,1359,0,506,609
2805901002,1756,1562,1207,1207,152,1055,0,355,194
2805901003,1748,1283,1032,1032,225,807,0,251,465
2806001001,2027,1684,1410,1410,578,832,0,274,343
2806101001,3247,2421,1701,1701,368,1333,0,720,826
2806101002,3266,2279,1643,1643,394,1249,0,636,987
2806101003,3010,1736,1258,1258,265,993,0,478,1274
2806101004,3018,1979,1476,1476,358,1118,0,503,1039
2806101005,2444,2118,1543,1543,286,1257,0,575,326
2806101006,2043,1774,1329,1329,240,1089,0,445,269
2806101007,1901,1690,1246,1246,146,1100,0,444,211
2806101008,2000,1692,1282,1282,58,1224,0,410,308
2806101009,2703,2333,1750,1750,141,1609,0,583,370
2806101010,1207,1049,785,785,78,707,0,264,158
2806101011,3743,2086,1478,1478,462,1016,0,608,1657
2806101012,2381,1715,1239,1239,235,1004,0,476,666
2806101013,1612,1271,862,862,173,689,0,409,341
2806201001,390,345,298,298,146,152,0,47,45
2806301001,379,300,259,259,88,171,0,41,79
2806401001,183,164,128,128,33,95,0,36,19
2806501002,2291,1819,1020,1020,321,699,0,799,472
2806501003,821,686,441,441,172,269,0,245,135
2806501004,1285,958,636,636,245,391,0,322,327
2806501005,2441,1977,1226,1226,413,813,0,751,464
2806501006,2558,2080,1374,1374,450,924,0,706,478
2806501007,1191,1021,588,588,194,394,0,433,170
2806501008,1624,1278,701,701,211,490,0,577,346
2806501009,1099,935,633,633,237,396,0,302,164
2806501010,1607,1264,728,728,230,498,0,536,343
2806501011,2246,1763,1101,1101,382,719,0,662,483
2806501012,1556,1165,647,647,210,437,0,518,391
2806501013,1098,897,581,581,202,379,0,316,201
2806501014,1389,1072,606,606,194,412,0,466,317
2806501015,1645,1293,711,711,220,491,0,582,352
2806501016,1494,1209,730,730,225,505,0,479,285
2806501017,1327,1011,644,644,237,407,0,367,316
2806501018,1617,1375,855,855,289,566,0,520,242
2806501019,1252,929,631,631,248,383,0,298,323
2806502001,1340,1068,624,624,227,397,0,444,272
2806502002,1303,994,548,548,169,379,0,446,309
2806502003,1766,1395,861,861,287,574,0,534,371
2806502004,1623,1015,559,559,166,393,0,456,608
2806502005,1716,1128,609,609,151,458,0,519,588
2806502006,1454,909,487,487,148,339,0,422,545
2806502007,1520,950,544,544,154,390,0,406,570
2806502009,1450,1116,623,623,211,412,0,493,334
2806502010,2209,1784,1096,1096,391,705,0,688,425
2806502011,1143,814,491,491,166,325,0,323,329
2806502012,1700,1437,838,838,247,591,0,599,263
2806502013,1762,1426,917,917,245,672,0,509,336
2806502014,1656,1218,691,691,214,477,0,527,438
2806502015,978,785,465,465,150,315,0,320,193
2806502016,2708,2450,1664,1664,527,1137,0,786,258
2806502017,2589,2492,1721,1721,333,1388,0,771,97
2806502018,1966,1765,1316,1316,401,915,0,449,201
2806502019,2334,2207,1793,1793,610,1183,0,414,127
2806502020,2466,2290,1771,1771,529,1242,0,519,176
2806502021,2653,2452,1871,1871,592,1279,0,581,201
2806503001,1483,1180,661,661,151,510,0,519,303
2806503002,1035,835,439,439,101,338,0,396,200
2806503003,1650,1223,699,699,208,491,0,524,427
2806503004,1240,895,477,477,125,352,0,418,345
2806503005,1127,843,503,503,196,307,0,340,284
2806503006,1647,1209,667,667,197,470,0,542,438
2806503007,1661,1348,697,697,215,482,0,651,313
2806503008,1269,1023,658,658,259,399,0,365,246
2806503009,2298,1887,1226,1226,328,898,0,661,411
2806503010,1323,1032,558,558,156,402,0,474,291
2806503011,1074,759,398,398,133,265,0,361,315
2806503012,1536,1146,683,683,212,471,0,463,390
2806503013,1069,895,505,505,127,378,0,390,174
2806503014,1387,1043,521,521,174,347,0,522,344
2806503015,1070,903,473,473,86,387,0,430,167
2806503016,1315,1009,622,622,234,388,0,387,306
2806503017,915,874,505,505,94,411,0,369,41
2806503018,1196,1121,613,613,118,495,0,508,75
2806503019,1722,1655,971,971,178,793,0,684,67
2806503020,776,743,410,410,71,339,0,333,33
2806503021,2351,2234,1442,1442,295,1147,0,792,117
2806503022,1334,1237,727,727,136,591,0,510,97
2806503023,853,801,433,433,63,370,0,368,52
2806503024,1193,1125,647,647,98,549,0,478,68
2806503025,1253,1171,654,654,101,553,0,517,82
2806503026,1025,954,504,504,104,400,0,450,71
2806503027,1116,1049,582,582,113,469,0,467,67
2806503028,1569,1458,933,933,246,687,0,525,111
2806503029,1640,1461,985,985,187,798,0,476,179
2806503030,1780,1661,1103,1103,225,878,0,558,119
2806503031,996,951,597,597,126,471,0,354,45
2806503032,1295,1133,743,743,169,574,0,390,162
2806503033,2977,2774,2205,2205,708,1497,0,569,203
2806503034,1642,1575,1250,1250,334,916,0,325,67
2806503035,1999,1869,1516,1516,518,998,0,353,130
2806503036,1424,1306,1090,1090,295,795,0,216,118
2806503037,1581,1474,1179,1179,263,916,0,295,107
2806503038,1748,1645,1346,1346,312,1034,0,299,103
2806503039,2523,2097,1650,1650,337,1313,0,447,426
2806503040,1529,1436,1171,1171,289,882,0,265,93
2806504001,1557,1177,616,616,167,449,0,561,380
2806504002,1727,1287,681,681,177,504,0,606,440
2806504003,1829,1444,931,931,253,678,0,513,385
2806504004,1364,912,539,539,128,411,0,373,452
2806504005,1028,834,475,475,126,349,0,359,194
2806504006,1279,998,576,576,157,419,0,422,281
2806504007,1349,1102,615,615,158,457,0,487,247
2806504008,937,736,419,419,99,320,0,317,201
2806504009,1532,1110,593,593,144,449,0,517,422
2806504010,1541,1170,628,628,176,452,0,542,371
2806504011,1040,873,489,489,115,374,0,384,167
2806504012,1334,1011,532,532,133,399,0,479,323
2806504013,1553,1173,670,670,177,493,0,503,380
2806504014,1269,977,577,577,120,457,0,400,292
2806504015,1650,1279,741,741,189,552,0,538,371
2806504016,1644,1145,620,620,145,475,0,525,499
2806504017,1380,1093,591,591,136,455,0,502,287
2806504018,1602,1272,729,729,176,553,0,543,330
2806504021,782,605,315,315,85,230,0,290,177
2806504022,727,569,305,305,70,235,0,264,158
2806504023,919,739,421,421,91,330,0,318,180
2806504024,909,720,419,419,97,322,0,301,189
2806504025,847,665,403,403,106,297,0,262,182
2806504026,1497,1215,685,685,148,537,0,530,282
2806504027,1626,1448,938,938,85,853,0,510,178
2806504028,1464,1298,947,947,75,872,0,351,166
2806504029,2825,2426,1779,1779,161,1618,0,647,399
2806504030,2548,2429,1659,1659,547,1112,0,770,119
2806504031,1757,1647,1229,1229,446,783,0,418,110
2806504032,2329,2188,1661,1661,618,1043,0,527,141
2806504033,2772,2399,1891,1891,160,1731,0,508,373
2806601001,2531,2286,1612,1612,237,1375,0,674,245
2806601002,1670,1446,980,980,139,841,0,466,224
2806601003,2516,2251,1692,1692,225,1467,0,559,265
2806601004,1334,1240,881,881,138,743,0,359,94
2806601005,1679,1581,1208,1208,117,1091,0,373,98
2806701001,2192,1667,1353,1353,467,886,0,314,525
2806701002,2062,1772,1400,1400,291,1109,0,372,290
2806701003,1738,1456,1178,1178,294,884,0,278,282
2806801001,1062,807,559,559,197,362,0,248,255
2806801002,2467,2075,1513,1513,404,1109,0,562,392
2806801003,2046,1623,1011,1011,236,775,0,612,423
2806801004,2174,1879,1403,1403,183,1220,0,476,295
2806801005,1960,1612,1116,1116,266,850,0,496,348
2806801006,1824,1526,1086,1086,227,859,0,440,298
2806801007,2052,1811,1368,1368,131,1237,0,443,241
2806801008,1765,1516,1088,1088,216,872,0,428,249
2806901001,55,48,39,39,21,18,0,9,7
2807001001,176,153,120,120,35,85,0,33,23
2807101001,102,86,74,74,27,47,0,12,16
2807201001,2864,2255,1626,1626,301,1325,0,629,609
2807201002,2799,2316,1730,1730,315,1415,0,586,483
2807201003,2057,1782,1383,1383,85,1298,0,399,275
2807301001,2513,2239,1704,1704,296,1408,0,535,274
2807301002,2829,2007,1452,1452,179,1273,0,555,822
2807301003,1822,1378,1039,1039,129,910,0,339,444
2807301004,1756,1364,1029,1029,151,878,0,335,392
2807301005,2285,1839,1462,1462,178,1284,0,377,446
2807301006,2687,2208,1623,1623,223,1400,0,585,479
2807301007,2688,2366,1933,1933,335,1598,0,433,322
2807301008,2194,1923,1567,1567,264,1303,0,356,271
2807401001,1116,924,523,523,183,340,0,401,192
2807401002,824,666,385,385,110,275,0,281,158
2807401003,1523,1251,649,649,184,465,0,602,272
2807401004,909,753,497,497,193,304,0,256,156
2807401005,1417,1166,681,681,223,458,0,485,251
2807401006,1663,1372,860,860,266,594,0,512,291
2807401007,1223,1011,587,587,175,412,0,424,212
2807401008,1036,858,440,440,133,307,0,418,178
2807401009,1706,1431,775,775,246,529,0,656,275
2807401010,940,766,502,502,187,315,0,264,174
2807401011,1305,1003,603,603,233,370,0,400,302
2807401012,942,703,391,391,140,251,0,312,239
2807401013,934,797,425,425,119,306,0,372,137
2807401014,1094,900,470,470,139,331,0,430,194
2807401015,868,643,418,418,140,278,0,225,225
2807401016,1264,987,566,566,200,366,0,421,277
2807401017,1001,851,420,420,125,295,0,431,150
2807401018,2703,2343,1447,1447,464,983,0,896,360
2807401019,1004,847,417,417,144,273,0,430,157
2807401020,1341,1241,711,711,254,457,0,530,100
2807401021,894,710,414,414,128,286,0,296,184
2807401022,961,797,423,423,114,309,0,374,164
2807401023,1020,829,395,395,114,281,0,434,191
2807401024,1748,1513,849,849,257,592,0,664,235
2807401025,2118,1835,1046,1046,349,697,0,789,283
2807402001,1461,1149,610,610,176,434,0,539,312
2807402002,1150,892,479,479,130,349,0,413,258
2807402003,1570,1175,629,629,169,460,0,546,395
2807402004,900,675,366,366,91,275,0,309,225
2807402005,1052,796,438,438,131,307,0,358,256
2807402006,951,717,386,386,141,245,0,331,234
2807402007,660,555,289,289,66,223,0,266,105
2807402008,1308,956,495,495,172,323,0,461,352
