Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2807906040,1133,1017,660,660,647,13,0,357,116
2807906041,1786,1384,773,773,755,18,0,611,402
2807906042,1979,1335,784,784,755,29,0,551,644
2807906043,1452,1007,578,578,554,24,0,429,445
2807906044,1042,947,566,566,550,16,0,381,95
2807906045,1144,1005,603,603,589,14,0,402,139
2807906046,1578,1335,754,754,742,12,0,581,243
2807906048,939,866,540,540,527,13,0,326,73
2807906049,773,703,385,385,373,12,0,318,70
2807906050,644,557,308,308,294,14,0,249,87
2807906051,1142,997,620,620,604,16,0,377,145
2807906052,1012,849,475,475,461,14,0,374,163
2807906053,1271,922,576,576,553,23,0,346,349
2807906054,1152,862,510,510,478,32,0,352,290
2807906056,2304,1385,908,908,881,27,0,477,919
2807906057,1423,1119,678,678,652,26,0,441,304
2807906058,1187,933,519,519,496,23,0,414,254
2807906059,1040,842,466,466,453,13,0,376,198
2807906060,903,790,514,514,485,29,0,276,113
2807906061,963,865,485,485,464,21,0,380,98
2807906062,1938,1633,896,896,877,19,0,737,305
2807906063,1185,1002,655,655,639,16,0,347,183
2807906064,725,649,402,402,394,8,0,247,76
2807906065,879,735,427,427,415,12,0,308,144
2807906066,1314,1019,548,548,532,16,0,471,295
2807906067,1173,795,468,468,452,16,0,327,378
2807906068,1194,949,636,636,615,21,0,313,245
2807906069,1481,989,606,606,581,25,0,383,492
2807906070,1320,999,472,472,461,11,0,527,321
2807906071,955,795,452,452,441,11,0,343,160
2807906072,2011,1496,817,817,789,28,0,679,515
2807906073,1634,1191,899,899,871,28,0,292,443
2807906074,922,807,613,613,601,12,0,194,115
2807906075,1028,797,572,572,545,27,0,225,231
2807906076,937,721,420,420,414,6,0,301,216
2807906077,844,712,415,415,391,24,0,297,132
2807906078,982,824,567,567,554,13,0,257,158
2807906079,1008,843,542,542,520,22,0,301,165
2807906080,914,649,441,441,422,19,0,208,265
2807906081,2508,1942,1446,1446,1396,50,0,496,566
2807906084,1643,1347,1055,1055,1008,47,0,292,296
2807906085,1616,1065,778,778,745,33,0,287,551
2807906089,1242,1030,790,790,770,20,0,240,212
2807906090,1927,1396,980,980,941,39,0,416,531
2807906091,1474,987,636,636,611,25,0,351,487
2807906092,1131,870,590,590,561,29,0,280,261
2807906093,1296,824,537,537,521,16,0,287,472
2807906094,1866,1297,882,882,855,27,0,415,569
2807906095,1152,845,607,607,589,18,0,238,307
2807906096,1122,767,522,522,506,16,0,245,355
2807906097,1376,1042,698,698,673,25,0,344,334
2807906098,721,602,465,465,454,11,0,137,119
2807906099,1532,1083,823,823,800,23,0,260,449
2807906101,1211,913,648,648,626,22,0,265,298
2807906102,1647,1220,841,841,817,24,0,379,427
2807906103,1654,1104,765,765,752,13,0,339,550
2807906104,1249,780,526,526,507,19,0,254,469
2807906105,1896,1279,848,848,822,26,0,431,617
2807906106,1256,823,550,550,520,30,0,273,433
2807906107,1360,938,530,530,505,25,0,408,422
2807906108,1363,743,493,493,478,15,0,250,620
2807906109,2009,1175,790,790,765,25,0,385,834
2807906110,1398,958,629,629,602,27,0,329,440
2807906111,1936,1404,941,941,914,27,0,463,532
2807906112,1033,744,494,494,480,14,0,250,289
2807906113,1011,814,556,556,541,15,0,258,197
2807906114,1849,1335,912,912,879,33,0,423,514
2807906115,1059,649,414,414,406,8,0,235,410
2807906116,2135,1422,956,956,931,25,0,466,713
2807906117,2013,1330,819,819,801,18,0,511,683
2807906118,943,610,383,383,368,15,0,227,333
2807906119,932,559,352,352,345,7,0,207,373
2807906120,1397,801,514,514,503,11,0,287,596
2807906121,1229,853,538,538,528,10,0,315,376
2807906122,1653,1198,734,734,710,24,0,464,455
2807906123,1323,831,546,546,528,18,0,285,492
2807906124,1037,696,469,469,459,10,0,227,341
2807906125,1556,1408,899,899,877,22,0,509,148
2807906126,1372,881,534,534,513,21,0,347,491
2807906127,1504,1253,981,981,952,29,0,272,251
2807906128,1377,1176,858,858,833,25,0,318,201
2807906129,1840,1321,894,894,872,22,0,427,519
2807907001,1067,872,479,479,459,20,0,393,195
2807907002,864,654,386,386,367,19,0,268,210
2807907003,1227,886,532,532,524,8,0,354,341
2807907004,910,739,403,403,395,8,0,336,171
2807907005,682,533,294,294,285,9,0,239,149
2807907006,1375,1193,656,656,632,24,0,537,182
2807907007,885,761,464,464,448,16,0,297,124
2807907008,1279,1156,661,661,644,17,0,495,123
2807907009,840,665,420,420,411,9,0,245,175
2807907010,1082,863,478,478,470,8,0,385,219
2807907011,1112,878,472,472,464,8,0,406,234
2807907012,1401,1118,610,610,590,20,0,508,283
2807907013,835,728,427,427,412,15,0,301,107
2807907014,1093,877,487,487,474,13,0,390,216
2807907016,1431,1102,634,634,618,16,0,468,329
2807907017,883,755,440,440,428,12,0,315,128
2807907018,1510,1319,761,761,752,9,0,558,191
2807907019,1157,1024,533,533,514,19,0,491,133
2807907021,1793,1594,926,926,908,18,0,668,199
2807907023,983,858,555,555,540,15,0,303,125
2807907024,683,590,350,350,341,9,0,240,93
2807907025,1188,967,585,585,573,12,0,382,221
2807907026,1742,1482,844,844,826,18,0,638,260
2807907028,1181,1075,635,635,616,19,0,440,106
2807907030,1120,894,522,522,514,8,0,372,226
2807907031,762,612,349,349,342,7,0,263,150
2807907032,1330,1059,585,585,561,24,0,474,271
2807907034,1420,1122,632,632,614,18,0,490,298
2807907035,713,607,336,336,328,8,0,271,106
2807907036,1564,1288,736,736,719,17,0,552,276
2807907038,1043,846,474,474,464,10,0,372,197
2807907039,888,696,454,454,439,15,0,242,192
2807907040,1002,748,401,401,386,15,0,347,254
2807907041,1235,998,543,543,519,24,0,455,237
2807907042,969,891,606,606,589,17,0,285,78
2807907043,1130,926,518,518,501,17,0,408,204
2807907044,937,845,551,551,534,17,0,294,92
2807907045,951,701,378,378,354,24,0,323,250
2807907046,765,582,327,327,312,15,0,255,183
2807907047,1102,898,536,536,521,15,0,362,204
2807907048,1774,1464,771,771,751,20,0,693,310
2807907049,689,600,315,315,312,3,0,285,89
2807907050,834,647,400,400,388,12,0,247,187
2807907051,763,576,318,318,313,5,0,258,187
2807907052,699,533,328,328,319,9,0,205,166
2807907053,1338,1050,579,579,569,10,0,471,288
2807907055,708,582,359,359,348,11,0,223,126
2807907056,735,612,353,353,348,5,0,259,123
2807907057,1404,1166,694,694,678,16,0,472,238
2807907058,1166,946,539,539,524,15,0,407,220
2807907059,783,584,362,362,340,22,0,222,199
2807907060,892,692,401,401,386,15,0,291,200
2807907061,1217,1018,534,534,524,10,0,484,199
2807907062,975,778,494,494,480,14,0,284,197
2807907063,1268,1076,683,683,663,20,0,393,192
2807907064,1132,977,618,618,588,30,0,359,155
2807907065,1326,963,581,581,560,21,0,382,363
2807907066,1092,834,488,488,477,11,0,346,258
2807907067,1021,840,508,508,488,20,0,332,181
2807907068,1064,881,552,552,536,16,0,329,183
2807907069,974,799,469,469,458,11,0,330,175
2807907070,1229,953,594,594,579,15,0,359,276
2807907071,1040,868,560,560,544,16,0,308,172
2807907072,1569,1309,804,804,780,24,0,505,260
2807907073,1299,1047,581,581,568,13,0,466,252
2807907075,1040,789,502,502,495,7,0,287,251
2807907076,935,771,426,426,416,10,0,345,164
2807907078,1012,801,490,490,480,10,0,311,211
2807907079,896,735,440,440,427,13,0,295,161
2807907080,1277,1021,656,656,638,18,0,365,256
2807907081,1326,1043,640,640,626,14,0,403,283
2807907082,1112,906,560,560,553,7,0,346,206
2807907083,707,553,339,339,333,6,0,214,154
2807907084,1096,901,556,556,549,7,0,345,195
2807907085,1521,1251,686,686,663,23,0,565,270
2807907086,826,704,445,445,441,4,0,259,122
2807907087,956,746,453,453,444,9,0,293,210
2807907088,1096,932,618,618,606,12,0,314,164
2807907089,1450,1098,687,687,667,20,0,411,352
2807907090,1000,649,386,386,372,14,0,263,351
2807907091,907,732,351,351,335,16,0,381,175
2807907092,1251,1034,576,576,560,16,0,458,217
2807907093,1289,1025,659,659,648,11,0,366,264
2807907094,1562,1278,832,832,819,13,0,446,284
2807907095,1434,1244,798,798,778,20,0,446,190
2807907096,1084,910,557,557,546,11,0,353,174
2807907097,785,608,360,360,348,12,0,248,177
2807907098,913,813,482,482,473,9,0,331,100
2807907099,924,773,447,447,433,14,0,326,151
2807907100,923,691,383,383,375,8,0,308,232
2807907101,1229,962,540,540,524,16,0,422,267
2807907102,1360,1107,628,628,611,17,0,479,253
2807907103,1545,1191,685,685,666,19,0,506,354
2807907105,1083,946,572,572,551,21,0,374,137
2807907106,1336,1088,661,661,642,19,0,427,248
2807907107,1022,884,470,470,457,13,0,414,138
2807907108,987,789,455,455,444,11,0,334,198
2807907109,1314,1121,641,641,621,20,0,480,193
2807907110,1050,816,450,450,433,17,0,366,234
2807907111,1314,1131,668,668,650,18,0,463,183
2807907112,650,540,320,320,313,7,0,220,110
2807907113,674,564,344,344,332,12,0,220,110
2807907114,1767,1569,962,962,934,28,0,607,198
2807907115,1449,1241,697,697,680,17,0,544,208
2807907116,1071,943,490,490,469,21,0,453,128
2807907117,1334,945,555,555,542,13,0,390,389
2807907118,1388,1139,619,619,589,30,0,520,249
2807907119,1273,1125,652,652,635,17,0,473,148
2807907120,1133,1039,626,626,608,18,0,413,94
2807907121,1729,1536,1012,1012,971,41,0,524,193
2807907122,1113,902,515,515,510,5,0,387,211
2807907123,1096,975,575,575,563,12,0,400,121
2807907124,724,644,416,416,403,13,0,228,80
2807907125,973,879,529,529,523,6,0,350,94
2807907126,998,927,492,492,478,14,0,435,71
2807907127,1418,1301,805,805,781,24,0,496,117
2807907128,754,691,391,391,387,4,0,300,63
2807907129,865,768,447,447,433,14,0,321,97
2807907130,1127,984,583,583,570,13,0,401,143
2807907131,1234,1121,690,690,674,16,0,431,113
2807907132,1093,972,466,466,454,12,0,506,121
2807907133,1148,1066,691,691,673,18,0,375,82
2807907134,624,610,257,257,241,16,0,353,14
2807907135,1081,953,512,512,490,22,0,441,128
2807908001,835,790,489,489,464,25,0,301,45
2807908002,735,680,423,423,404,19,0,257,55
2807908003,1112,1057,749,749,726,23,0,308,55
2807908004,714,679,376,376,358,18,0,303,35
2807908005,961,792,555,555,546,9,0,237,169
2807908006,989,889,577,577,559,18,0,312,100
2807908007,1242,1053,716,716,711,5,0,337,189
2807908008,1474,1217,819,819,797,22,0,398,257
2807908009,1651,1399,907,907,883,24,0,492,252
2807908010,864,767,491,491,475,16,0,276,97
2807908011,695,587,382,382,371,11,0,205,108
2807908012,1324,1194,850,850,831,19,0,344,130
2807908013,2504,2250,1561,1561,1519,42,0,689,254
2807908014,751,694,466,466,455,11,0,228,57
2807908015,979,869,557,557,545,12,0,312,110
2807908016,870,693,423,423,409,14,0,270,177
2807908017,1798,1560,1053,1053,1022,31,0,507,238
2807908018,823,648,444,444,433,11,0,204,175
2807908019,856,696,424,424,405,19,0,272,160
2807908020,839,675,379,379,370,9,0,296,164
2807908021,1017,815,494,494,480,14,0,321,202
2807908022,969,818,498,498,483,15,0,320,151
2807908023,1014,843,525,525,501,24,0,318,171
2807908024,1933,1742,1165,1165,1146,19,0,577,191
2807908025,819,724,404,404,395,9,0,320,95
2807908026,1422,1219,724,724,695,29,0,495,203
2807908027,1365,1161,680,680,664,16,0,481,204
2807908028,1201,1017,597,597,582,15,0,420,184
2807908029,1457,1356,972,972,942,30,0,384,101
2807908030,1515,1420,931,931,902,29,0,489,95
2807908031,1479,1387,892,892,862,30,0,495,92
2807908032,696,604,375,375,361,14,0,229,92
2807908033,1085,1007,641,641,625,16,0,366,78
2807908034,1663,1541,1020,1020,994,26,0,521,122
2807908035,1429,1321,863,863,827,36,0,458,108
2807908036,1595,1466,882,882,849,33,0,584,129
2807908037,821,774,514,514,498,16,0,260,47
2807908038,825,759,465,465,455,10,0,294,66
2807908039,1055,968,572,572,559,13,0,396,87
2807908040,1093,1016,631,631,597,34,0,385,77
2807908041,714,668,449,449,424,25,0,219,46
2807908042,1407,1283,792,792,752,40,0,491,124
2807908043,1387,1296,825,825,801,24,0,471,91
2807908044,1613,1521,914,914,888,26,0,607,92
2807908045,920,805,471,471,452,19,0,334,115
2807908046,1122,904,507,507,496,11,0,397,218
2807908047,1324,1082,622,622,601,21,0,460,242
2807908048,1077,883,490,490,468,22,0,393,194
2807908049,2318,2112,1437,1437,1375,62,0,675,206
2807908050,1884,1628,1083,1083,1055,28,0,545,256
2807908051,1338,1241,758,758,725,33,0,483,97
2807908052,1898,1637,1106,1106,1072,34,0,531,261
2807908053,1163,874,560,560,544,16,0,314,289
2807908054,1132,1045,683,683,675,8,0,362,87
2807908055,1503,1375,851,851,820,31,0,524,128
2807908056,1198,1107,636,636,618,18,0,471,91
2807908057,1084,980,551,551,536,15,0,429,104
2807908058,891,797,460,460,445,15,0,337,94
2807908059,872,790,456,456,443,13,0,334,82
2807908060,1333,1236,722,722,698,24,0,514,97
2807908061,950,794,505,505,489,16,0,289,156
2807908062,673,550,325,325,314,11,0,225,123
2807908063,836,645,382,382,374,8,0,263,191
2807908064,1205,920,565,565,545,20,0,355,285
2807908065,956,745,462,462,440,22,0,283,211
2807908066,780,594,339,339,331,8,0,255,186
2807908067,1419,1133,664,664,637,27,0,469,286
2807908068,1007,804,522,522,504,18,0,282,203
2807908069,881,674,415,415,404,11,0,259,207
2807908071,965,799,463,463,442,21,0,336,166
2807908072,956,742,392,392,382,10,0,350,214
2807908073,870,699,390,390,379,11,0,309,171
2807908074,960,749,412,412,405,7,0,337,211
2807908075,909,703,386,386,379,7,0,317,206
2807908076,853,639,342,342,327,15,0,297,214
2807908077,990,759,408,408,393,15,0,351,231
2807908078,814,647,348,348,335,13,0,299,167
2807908079,999,815,447,447,425,22,0,368,184
2807908080,887,714,391,391,375,16,0,323,173
2807908081,937,792,428,428,420,8,0,364,145
2807908082,967,750,426,426,410,16,0,324,217
2807908083,1021,778,416,416,398,18,0,362,243
2807908084,929,656,369,369,353,16,0,287,273
2807908085,835,645,371,371,359,12,0,274,190
2807908086,791,657,376,376,361,15,0,281,134
2807908087,804,578,331,331,317,14,0,247,226
2807908088,866,657,380,380,365,15,0,277,209
2807908089,712,564,319,319,304,15,0,245,148
2807908090,1198,1109,633,633,616,17,0,476,89
2807908091,830,646,337,337,323,14,0,309,184
2807908092,979,810,419,419,405,14,0,391,169
2807908093,991,835,503,503,491,12,0,332,156
2807908094,1170,1011,606,606,586,20,0,405,159
2807908095,1650,1483,859,859,832,27,0,624,167
2807908096,1522,1423,815,815,789,26,0,608,99
2807908097,828,775,470,470,453,17,0,305,53
2807908098,1823,1691,901,901,874,27,0,790,132
2807908099,1557,1413,893,893,877,16,0,520,144
2807908100,1396,1308,813,813,789,24,0,495,88
2807908102,2075,1906,1191,1191,1149,42,0,715,169
2807908103,1375,1216,745,745,726,19,0,471,159
2807908104,1133,808,519,519,484,35,0,289,325
2807908105,805,506,294,294,281,13,0,212,299
2807908106,951,614,395,395,378,17,0,219,337
2807908107,765,517,347,347,326,21,0,170,248
2807908108,753,545,347,347,324,23,0,198,208
2807908109,1230,847,523,523,512,11,0,324,383
2807908110,1094,913,560,560,542,18,0,353,181
2807908111,1596,1340,807,807,780,27,0,533,256
2807908112,1111,976,743,743,705,38,0,233,135
2807908113,909,728,495,495,469,26,0,233,181
2807908114,957,734,575,575,551,24,0,159,223
2807908115,1049,829,649,649,622,27,0,180,220
2807908116,786,596,408,408,393,15,0,188,190
2807908117,906,679,487,487,473,14,0,192,227
2807908119,1633,1264,974,974,945,29,0,290,369
2807908120,1032,760,559,559,546,13,0,201,272
2807908121,1462,1324,993,993,965,28,0,331,138
2807908122,867,748,514,514,502,12,0,234,119
2807908123,1350,1003,757,757,721,36,0,246,347
2807908124,1670,1300,902,902,876,26,0,398,370
2807908125,1167,926,702,702,688,14,0,224,241
2807908126,1463,1155,798,798,772,26,0,357,308
2807908128,3157,2769,1974,1974,1886,88,0,795,388
2807908129,1039,921,424,424,344,80,0,497,118
2807908130,736,616,166,166,155,11,0,450,120
2807908131,3435,3128,2417,2417,2345,72,0,711,307
2807908132,960,820,532,532,527,5,0,288,140
2807908133,792,730,531,531,521,10,0,199,62
2807908134,1414,1196,787,787,775,12,0,409,218
2807908135,2573,2333,1705,1705,1659,46,0,628,240
2807908136,1337,1221,744,744,721,23,0,477,116
2807908137,1717,1478,953,953,930,23,0,525,239
2807908138,1187,1000,698,698,680,18,0,302,187
2807908139,2508,2330,1766,1766,1716,50,0,564,178
2807908140,862,784,519,519,507,12,0,265,78
2807908141,1053,987,673,673,660,13,0,314,66
2807908142,1254,1175,843,843,821,22,0,332,79
2807908143,1240,1124,791,791,762,29,0,333,116
2807908144,1588,1488,1006,1006,981,25,0,482,100
2807908145,1329,1216,846,846,818,28,0,370,113
2807908146,1526,1461,979,979,954,25,0,482,65
2807908147,1606,1450,964,964,944,20,0,486,156
2807908148,1993,1848,1182,1182,1139,43,0,666,145
2807908149,755,690,445,445,431,14,0,245,65
2807908150,1359,1168,760,760,736,24,0,408,191
2807908151,921,860,601,601,589,12,0,259,61
2807908152,1640,1485,1044,1044,1027,17,0,441,155
2807908153,1618,1442,1072,1072,1036,36,0,370,176
2807908154,1758,1643,1160,1160,1121,39,0,483,115
2807908155,1600,1492,1081,1081,1054,27,0,411,108
2807908156,1418,1327,923,923,906,17,0,404,91
2807908157,794,662,387,387,371,16,0,275,132
2807908158,1557,1427,971,971,953,18,0,456,130
2807908159,2022,1818,1284,1284,1237,47,0,534,204
2807908160,3691,3269,2514,2514,2387,127,0,755,422
2807908161,4087,3406,2351,2351,2279,72,0,1055,681
2807908162,1483,1346,963,963,945,18,0,383,137
2807908163,1913,1767,1212,1212,1176,36,0,555,146
2807908164,2720,2505,1973,1973,1896,77,0,532,215
2807908165,1750,1629,1274,1274,1214,60,0,355,121
2807908166,1165,1000,795,795,772,23,0,205,165
2807908167,3476,3084,2190,2190,2107,83,0,894,392
2807908168,3140,2851,2296,2296,2223,73,0,555,289
2807908169,2752,2569,1972,1972,1889,83,0,597,183
2807908170,2735,2484,1911,1911,1834,77,0,573,251
2807908171,3293,2977,2283,2283,2178,105,0,694,316
2807908172,2141,1837,1382,1382,1330,52,0,455,304
2807908173,3455,3173,2447,2447,2373,74,0,726,282
2807908174,1875,1604,1202,1202,1153,49,0,402,271
2807908175,1058,956,699,699,684,15,0,257,102
2807908176,2869,2636,2132,2132,2031,101,0,504,233
2807908177,1345,1273,959,959,929,30,0,314,72
2807908178,2063,1902,1427,1427,1356,71,0,475,161
2807908179,1413,1224,901,901,869,32,0,323,189
2807908180,1040,962,684,684,674,10,0,278,78
2807909001,1178,1019,622,622,596,26,0,397,159
2807909002,1194,1052,694,694,669,25,0,358,142
2807909004,1503,1272,858,858,830,28,0,414,231
2807909005,856,767,544,544,519,25,0,223,89
2807909006,750,682,452,452,434,18,0,230,68
2807909007,964,871,629,629,610,19,0,242,93
2807909008,1188,1065,679,679,659,20,0,386,123
2807909009,1010,873,561,561,536,25,0,312,137
2807909010,2460,2114,1233,1233,1200,33,0,881,346
2807909011,1344,1055,610,610,588,22,0,445,289
2807909012,690,544,353,353,333,20,0,191,146
2807909013,1257,945,546,546,530,16,0,399,312
2807909014,1899,1451,739,739,705,34,0,712,448
2807909015,1576,1318,801,801,776,25,0,517,258
2807909016,904,692,385,385,375,10,0,307,212
2807909017,1177,960,544,544,520,24,0,416,217
2807909018,1349,1145,732,732,709,23,0,413,204
2807909019,1458,1307,727,727,703,24,0,580,151
2807909020,915,778,474,474,459,15,0,304,137
2807909021,1027,900,536,536,518,18,0,364,127
2807909022,1132,911,524,524,509,15,0,387,221
2807909023,1771,1247,727,727,695,32,0,520,524
2807909024,685,568,365,365,351,14,0,203,117
2807909025,935,760,456,456,446,10,0,304,175
2807909026,1291,940,598,598,578,20,0,342,351
2807909028,1613,1355,631,631,611,20,0,724,258
2807909029,1010,912,497,497,485,12,0,415,98
2807909030,1257,1087,643,643,609,34,0,444,170
2807909031,628,566,271,271,263,8,0,295,62
2807909033,1490,1027,561,561,551,10,0,466,463
2807909034,1559,1402,834,834,809,25,0,568,157
2807909035,818,742,436,436,427,9,0,306,76
2807909036,1046,919,583,583,572,11,0,336,127
2807909037,2250,1982,1099,1099,1068,31,0,883,268
