TIPO_ELECCION;ANIO;MES;VUELTA;COD_PROV;COD_MUN;DIST_ELEC;COD_CAND;VOTOS_CAND;CAND_OBTENIDOS
02;2015;12;1;01;039;99;000897;00000000;000
02;2015;12;1;01;039;99;001127;00000000;000
02;2015;12;1;01;039;99;001156;00000042;000
02;2015;12;1;01;039;99;001279;00000000;000
02;2015;12;1;01;039;99;001381;00000000;000
02;2015;12;1;01;041;99;000025;00000026;000
02;2015;12;1;01;041;99;000049;00000036;000
02;2015;12;1;01;041;99;000059;00000003;000
02;2015;12;1;01;041;99;000170;00000007;000
02;2015;12;1;01;041;99;000231;00000007;000
02;2015;12;1;01;041;99;000596;00000000;000
02;2015;12;1;01;041;99;000610;00000001;000
02;2015;12;1;01;041;99;000682;00000002;000
02;2015;12;1;01;041;99;000757;00000000;000
02;2015;12;1;01;041;99;000897;00000001;000
02;2015;12;1;01;041;99;001127;00000001;000
02;2015;12;1;01;041;99;001156;00000014;000
02;2015;12;1;01;041;99;001279;00000001;000
02;2015;12;1;01;041;99;001381;00000000;000
02;2015;12;1;01;042;99;000025;00000234;000
02;2015;12;1;01;042;99;000049;00000040;000
02;2015;12;1;01;042;99;000059;00000022;000
02;2015;12;1;01;042;99;000170;00000004;000
02;2015;12;1;01;042;99;000231;00000152;000
02;2015;12;1;01;042;99;000596;00000000;000
02;2015;12;1;01;042;99;000610;00000006;000
02;2015;12;1;01;042;99;000682;00000007;000
02;2015;12;1;01;042;99;000757;00000002;000
02;2015;12;1;01;042;99;000897;00000000;000
02;2015;12;1;01;042;99;001127;00000000;000
02;2015;12;1;01;042;99;001156;00000169;000
02;2015;12;1;01;042;99;001279;00000002;000
02;2015;12;1;01;042;99;001381;00000001;000
02;2015;12;1;01;043;99;000025;00000217;000
02;2015;12;1;01;043;99;000049;00000359;000
02;2015;12;1;01;043;99;000059;00000279;000
02;2015;12;1;01;043;99;000170;00000132;000
02;2015;12;1;01;043;99;000231;00000151;000
02;2015;12;1;01;043;99;000596;00000006;000
02;2015;12;1;01;043;99;000610;00000009;000
02;2015;12;1;01;043;99;000682;00000064;000
02;2015;12;1;01;043;99;000757;00000000;000
02;2015;12;1;01;043;99;000897;00000004;000
02;2015;12;1;01;043;99;001127;00000000;000
02;2015;12;1;01;043;99;001156;00000394;000
02;2015;12;1;01;043;99;001279;00000001;000
02;2015;12;1;01;043;99;001381;00000000;000
02;2015;12;1;01;044;99;000025;00000039;000
02;2015;12;1;01;044;99;000049;00000045;000
02;2015;12;1;01;044;99;000059;00000023;000
02;2015;12;1;01;044;99;000170;00000006;000
02;2015;12;1;01;044;99;000231;00000033;000
02;2015;12;1;01;044;99;000596;00000001;000
02;2015;12;1;01;044;99;000610;00000000;000
02;2015;12;1;01;044;99;000682;00000004;000
02;2015;12;1;01;044;99;000757;00000000;000
02;2015;12;1;01;044;99;000897;00000000;000
02;2015;12;1;01;044;99;001127;00000000;000
02;2015;12;1;01;044;99;001156;00000035;000
02;2015;12;1;01;044;99;001279;00000000;000
02;2015;12;1;01;044;99;001381;00000000;000
02;2015;12;1;01;046;99;000025;00000114;000
02;2015;12;1;01;046;99;000049;00000090;000
02;2015;12;1;01;046;99;000059;00000040;000
02;2015;12;1;01;046;99;000170;00000022;000
02;2015;12;1;01;046;99;000231;00000040;000
02;2015;12;1;01;046;99;000596;00000001;000
02;2015;12;1;01;046;99;000610;00000003;000
02;2015;12;1;01;046;99;000682;00000016;000
02;2015;12;1;01;046;99;000757;00000000;000
02;2015;12;1;01;046;99;000897;00000000;000
02;2015;12;1;01;046;99;001127;00000000;000
02;2015;12;1;01;046;99;001156;00000105;000
02;2015;12;1;01;046;99;001279;00000001;000
02;2015;12;1;01;046;99;001381;00000000;000
02;2015;12;1;01;047;99;000025;00000111;000
02;2015;12;1;01;047;99;000049;00000182;000
02;2015;12;1;01;047;99;000059;00000092;000
02;2015;12;1;01;047;99;000170;00000074;000
02;2015;12;1;01;047;99;000231;00000022;000
02;2015;12;1;01;047;99;000596;00000006;000
02;2015;12;1;01;047;99;000610;00000008;000
02;2015;12;1;01;047;99;000682;00000017;000
02;2015;12;1;01;047;99;000757;00000000;000
02;2015;12;1;01;047;99;000897;00000000;000
02;2015;12;1;01;047;99;001127;00000000;000
02;2015;12;1;01;047;99;001156;00000176;000
02;2015;12;1;01;047;99;001279;00000002;000
02;2015;12;1;01;047;99;001381;00000000;000
02;2015;12;1;01;049;99;000025;00000037;000
02;2015;12;1;01;049;99;000049;00000014;000
02;2015;12;1;01;049;99;000059;00000006;000
02;2015;12;1;01;049;99;000170;00000004;000
02;2015;12;1;01;049;99;000231;00000020;000
02;2015;12;1;01;049;99;000596;00000000;000
02;2015;12;1;01;049;99;000610;00000000;000
02;2015;12;1;01;049;99;000682;00000002;000
02;2015;12;1;01;049;99;000757;00000000;000
02;2015;12;1;01;049;99;000897;00000001;000
02;2015;12;1;01;049;99;001127;00000000;000
02;2015;12;1;01;049;99;001156;00000023;000
02;2015;12;1;01;049;99;001279;00000001;000
02;2015;12;1;01;049;99;001381;00000000;000
02;2015;12;1;01;051;99;000025;00000551;000
02;2015;12;1;01;051;99;000049;00000213;000
02;2015;12;1;01;051;99;000059;00000211;000
02;2015;12;1;01;051;99;000170;00000074;000
02;2015;12;1;01;051;99;000231;00000538;000
02;2015;12;1;01;051;99;000596;00000002;000
02;2015;12;1;01;051;99;000610;00000019;000
02;2015;12;1;01;051;99;000682;00000065;000
02;2015;12;1;01;051;99;000757;00000004;000
02;2015;12;1;01;051;99;000897;00000007;000
02;2015;12;1;01;051;99;001127;00000002;000
02;2015;12;1;01;051;99;001156;00000686;000
02;2015;12;1;01;051;99;001279;00000000;000
02;2015;12;1;01;051;99;001381;00000000;000
02;2015;12;1;01;052;99;000025;00000055;000
02;2015;12;1;01;052;99;000049;00000018;000
02;2015;12;1;01;052;99;000059;00000041;000
02;2015;12;1;01;052;99;000170;00000002;000
02;2015;12;1;01;052;99;000231;00000034;000
02;2015;12;1;01;052;99;000596;00000000;000
02;2015;12;1;01;052;99;000610;00000000;000
02;2015;12;1;01;052;99;000682;00000003;000
02;2015;12;1;01;052;99;000757;00000001;000
02;2015;12;1;01;052;99;000897;00000000;000
02;2015;12;1;01;052;99;001127;00000000;000
02;2015;12;1;01;052;99;001156;00000031;000
02;2015;12;1;01;052;99;001279;00000000;000
02;2015;12;1;01;052;99;001381;00000000;000
02;2015;12;1;01;053;99;000025;00000108;000
02;2015;12;1;01;053;99;000049;00000030;000
02;2015;12;1;01;053;99;000059;00000015;000
02;2015;12;1;01;053;99;000170;00000012;000
02;2015;12;1;01;053;99;000231;00000082;000
02;2015;12;1;01;053;99;000596;00000004;000
02;2015;12;1;01;053;99;000610;00000002;000
02;2015;12;1;01;053;99;000682;00000007;000
02;2015;12;1;01;053;99;000757;00000001;000
02;2015;12;1;01;053;99;000897;00000003;000
02;2015;12;1;01;053;99;001127;00000000;000
02;2015;12;1;01;053;99;001156;00000097;000
02;2015;12;1;01;053;99;001279;00000001;000
