TIPO_ELECCION;ANIO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;MUNICIPIO;COD_DIST_ELEC;COD_PART_JUD;COD_DIP_PROV;COD_COM;POBLACION_DER;N_MESAS;CENSO;CENSO_ESCR;CENSO_CERE;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;ESCANIOS;VOTOS_REFR_SI;VOTOS_REFR_NO;DATOS_OFIC
04;2011;05;1;01;23;028;99;Cazorla;0;028;028;000;00008104;00011;00006467;00006455;00000027;00000000;00002553;00003529;00000056;00000076;00004551;013;00000000;00000000;S
04;2011;05;1;01;23;029;99;Chiclana de Segura;0;095;095;000;00001195;00002;00000936;00000936;00000012;00000000;00000421;00000567;00000008;00000017;00000779;009;00000000;00000000;S
04;2011;05;1;01;23;030;99;Chilluévar;0;028;028;000;00001603;00002;00001271;00001271;00000005;00000000;00000698;00000847;00000019;00000015;00000999;009;00000000;00000000;S
04;2011;05;1;01;23;031;99;Escañuela;0;005;005;000;00000988;00002;00000777;00000777;00000000;00000000;00000386;00000501;00000011;00000005;00000650;007;00000000;00000000;S
04;2011;05;1;01;23;032;99;Espelúy;0;005;005;000;00000753;00001;00000603;00000603;00000001;00000000;00000373;00000479;00000002;00000004;00000558;007;00000000;00000000;S
04;2011;05;1;01;23;033;99;Frailes;0;002;002;000;00001768;00003;00001392;00001392;00000007;00000000;00000575;00000974;00000017;00000016;00001203;009;00000000;00000000;S
04;2011;05;1;01;23;034;99;Fuensanta de Martos;0;060;060;000;00003267;00004;00002608;00002608;00000022;00000000;00000968;00001545;00000011;00000034;00002122;011;00000000;00000000;S
04;2011;05;1;01;23;035;99;Fuerte del Rey;0;050;050;000;00001388;00002;00001078;00001078;00000002;00000000;00000513;00000729;00000010;00000022;00000921;009;00000000;00000000;S
04;2011;05;1;01;23;037;99;Génave;0;095;095;000;00000637;00001;00000515;00000515;00000002;00000000;00000313;00000394;00000001;00000006;00000449;007;00000000;00000000;S
04;2011;05;1;01;23;038;99;Guardia de Jaén (La);0;050;050;000;00004232;00005;00003256;00003256;00000009;00000000;00001348;00001964;00000024;00000032;00002630;011;00000000;00000000;S
04;2011;05;1;01;23;039;99;Guarromán;0;024;024;000;00002909;00003;00002221;00002221;00000001;00000000;00001020;00001481;00000034;00000130;00001664;011;00000000;00000000;S
04;2011;05;1;01;23;040;99;Lahiguera;0;005;005;000;00001878;00003;00001527;00001528;00000002;00000000;00000805;00001025;00000013;00000024;00001321;009;00000000;00000000;S
04;2011;05;1;01;23;041;99;Higuera de Calatrava;0;060;060;000;00000657;00001;00000530;00000530;00000003;00000000;00000267;00000391;00000009;00000005;00000476;007;00000000;00000000;S
04;2011;05;1;01;23;042;99;Hinojares;0;028;028;000;00000414;00001;00000360;00000360;00000005;00000000;00000155;00000233;00000001;00000003;00000317;007;00000000;00000000;S
04;2011;05;1;01;23;043;99;Hornos;0;095;095;000;00000683;00002;00000554;00000554;00000000;00000000;00000237;00000343;00000005;00000007;00000446;007;00000000;00000000;S
04;2011;05;1;01;23;044;99;Huelma;0;050;050;000;00006208;00008;00004895;00004895;00000005;00000000;00001936;00002795;00000084;00000115;00003720;013;00000000;00000000;S
04;2011;05;1;01;23;045;99;Huesa;0;028;028;000;00002667;00004;00002191;00002191;00000003;00000000;00000801;00001136;00000010;00000007;00001561;011;00000000;00000000;S
04;2011;05;1;01;23;046;99;Ibros;0;009;009;000;00003144;00004;00002445;00002445;00000000;00000000;00001327;00001681;00000011;00000018;00002111;011;00000000;00000000;S
04;2011;05;1;01;23;047;99;Iruela (La);0;028;028;000;00002011;00004;00001659;00001659;00000017;00000000;00000628;00000918;00000017;00000020;00001300;011;00000000;00000000;S
04;2011;05;1;01;23;048;99;Iznatoraf;0;095;095;000;00001079;00002;00000893;00000893;00000003;00000000;00000379;00000463;00000010;00000033;00000655;009;00000000;00000000;S
04;2011;05;1;01;23;049;99;Jabalquinto;0;009;009;000;00002337;00004;00001997;00001997;00000010;00000000;00001126;00001415;00000007;00000011;00001848;011;00000000;00000000;S
04;2011;05;1;01;23;050;99;Jaén;0;050;050;000;00116790;00153;00091070;00091072;00000111;00000000;00036636;00047211;00001420;00000798;00060844;027;00000000;00000000;S
04;2011;05;1;01;23;051;99;Jamilena;0;060;060;000;00003521;00005;00002807;00002808;00000004;00000000;00001481;00001934;00000016;00000050;00002413;011;00000000;00000000;S
04;2011;05;1;01;23;052;99;Jimena;0;050;050;000;00001435;00002;00001190;00001190;00000000;00000000;00000662;00000858;00000005;00000016;00001082;009;00000000;00000000;S
04;2011;05;1;01;23;053;99;Jódar;0;092;092;000;00012117;00014;00009397;00009398;00000005;00000000;00004800;00006392;00000048;00000074;00007712;017;00000000;00000000;S
04;2011;05;1;01;23;054;99;Larva;0;050;050;000;00000502;00001;00000391;00000391;00000000;00000000;00000164;00000256;00000009;00000010;00000320;007;00000000;00000000;S
04;2011;05;1;01;23;055;99;Linares;0;055;055;000;00061306;00076;00048073;00048073;00000037;00000000;00016063;00021551;00000642;00000393;00027873;025;00000000;00000000;S
04;2011;05;1;01;23;056;99;Lopera;0;005;005;000;00003986;00006;00003166;00003166;00000001;00000000;00001538;00001942;00000027;00000036;00002569;011;00000000;00000000;S
04;2011;05;1;01;23;057;99;Lupión;0;009;009;000;00000966;00002;00000841;00000841;00000000;00000000;00000475;00000614;00000015;00000012;00000745;007;00000000;00000000;S
04;2011;05;1;01;23;058;99;Mancha Real;0;050;050;000;00011088;00014;00008443;00008443;00000012;00000000;00003338;00004354;00000128;00000129;00005650;017;00000000;00000000;S
04;2011;05;1;01;23;059;99;Marmolejo;0;005;005;000;00007485;00012;00005972;00005972;00000008;00000000;00002745;00003710;00000039;00000075;00004972;013;00000000;00000000;S
04;2011;05;1;01;23;060;99;Martos;0;060;060;000;00024707;00032;00019031;00019031;00000071;00000000;00007174;00009934;00000191;00000152;00013086;021;00000000;00000000;S
04;2011;05;1;01;23;061;99;Mengíbar;0;005;005;000;00009797;00010;00007261;00007263;00000003;00000000;00002880;00004189;00000142;00000101;00005334;013;00000000;00000000;S
04;2011;05;1;01;23;062;99;Montizón;0;095;095;000;00001921;00003;00001485;00001485;00000002;00000000;00000843;00001110;00000005;00000042;00001272;009;00000000;00000000;S
04;2011;05;1;01;23;063;99;Navas de San Juan;0;024;024;000;00005021;00007;00003951;00003951;00000007;00000000;00001881;00002458;00000037;00000077;00003037;013;00000000;00000000;S
04;2011;05;1;01;23;064;99;Noalejo;0;050;050;000;00002005;00005;00001688;00001689;00000004;00000000;00000855;00001288;00000011;00000027;00001564;011;00000000;00000000;S
04;2011;05;1;01;23;065;99;Orcera;0;095;095;000;00002037;00004;00001687;00001687;00000001;00000000;00000707;00001079;00000016;00000032;00001376;011;00000000;00000000;S
04;2011;05;1;01;23;066;99;Peal de Becerro;0;028;028;000;00005523;00008;00004348;00004348;00000007;00000000;00001694;00002459;00000031;00000029;00003535;013;00000000;00000000;S
04;2011;05;1;01;23;067;99;Pegalajar;0;050;050;000;00003116;00004;00002510;00002509;00000004;00000000;00001122;00001551;00000047;00000024;00002039;011;00000000;00000000;S
04;2011;05;1;01;23;069;99;Porcuna;0;060;060;000;00006825;00009;00005524;00005525;00000041;00000000;00003226;00004017;00000030;00000049;00004781;013;00000000;00000000;S
04;2011;05;1;01;23;070;99;Pozo Alcón;0;028;028;000;00005413;00007;00004187;00004187;00000017;00000000;00001403;00002091;00000029;00000011;00002865;013;00000000;00000000;S
04;2011;05;1;01;23;071;99;Puente de Génave;0;095;095;000;00002298;00003;00001814;00001814;00000002;00000000;00000715;00001004;00000019;00000032;00001273;011;00000000;00000000;S
04;2011;05;1;01;23;072;99;Puerta de Segura (La);0;095;095;000;00002653;00004;00002083;00002084;00000007;00000000;00000907;00001314;00000016;00000017;00001701;011;00000000;00000000;S
04;2011;05;1;01;23;073;99;Quesada;0;028;028;000;00005898;00010;00004671;00004565;00000007;00000000;00001796;00002495;00000052;00000038;00003419;013;00000000;00000000;S
04;2011;05;1;01;23;074;99;Rus;0;092;092;000;00003796;00005;00003033;00003033;00000002;00000000;00001327;00001754;00000052;00000050;00002330;011;00000000;00000000;S
04;2011;05;1;01;23;075;99;Sabiote;0;092;092;000;00004279;00005;00003418;00003418;00000002;00000000;00001506;00002051;00000058;00000043;00002533;011;00000000;00000000;S
04;2011;05;1;01;23;076;99;Santa Elena;0;024;024;000;00001007;00002;00000833;00000833;00000003;00000000;00000346;00000546;00000004;00000017;00000704;009;00000000;00000000;S
04;2011;05;1;01;23;077;99;Santiago de Calatrava;0;060;060;000;00000857;00001;00000674;00000674;00000002;00000000;00000337;00000447;00000005;00000023;00000572;007;00000000;00000000;S
04;2011;05;1;01;23;079;99;Santisteban del Puerto;0;095;095;000;00004837;00006;00003760;00003760;00000000;00000000;00001730;00002389;00000058;00000021;00003095;011;00000000;00000000;S
04;2011;05;1;01;23;080;99;Santo Tomé;0;028;028;000;00002486;00003;00001890;00001890;00000050;00000000;00000753;00001106;00000015;00000030;00001434;011;00000000;00000000;S
04;2011;05;1;01;23;081;99;Segura de la Sierra;0;095;095;000;00002026;00004;00001634;00001634;00000004;00000000;00000631;00001000;00000020;00000021;00001265;011;00000000;00000000;S
04;2011;05;1;01;23;082;99;Siles;0;095;095;000;00002454;00004;00002013;00002014;00000005;00000000;00000976;00001330;00000007;00000020;00001672;011;00000000;00000000;S
04;2011;05;1;01;23;084;99;Sorihuela del Guadalimar;0;095;095;000;00001349;00002;00001066;00001066;00000001;00000000;00000518;00000673;00000002;00000008;00000896;009;00000000;00000000;S
04;2011;05;1;01;23;085;99;Torreblascopedro;0;009;009;000;00002859;00004;00002352;00002352;00000001;00000000;00001178;00001613;00000018;00000014;00002041;011;00000000;00000000;S
04;2011;05;1;01;23;086;99;Torre del Campo;0;050;050;000;00014657;00021;00011413;00011410;00000050;00000000;00005036;00006606;00000145;00000099;00008286;017;00000000;00000000;S
04;2011;05;1;01;23;087;99;Torredonjimeno;0;060;060;000;00014112;00019;00011467;00011467;00000011;00000000;00004986;00007030;00000192;00000134;00008781;017;00000000;00000000;S
04;2011;05;1;01;23;088;99;Torreperogil;0;092;092;000;00007516;00011;00006154;00006154;00000006;00000000;00002325;00003496;00000128;00000086;00004515;013;00000000;00000000;S
04;2011;05;1;01;23;090;99;Torres;0;050;050;000;00001656;00002;00001387;00001387;00000001;00000000;00000801;00001017;00000018;00000022;00001161;009;00000000;00000000;S
04;2011;05;1;01;23;091;99;Torres de Albánchez;0;095;095;000;00000978;00002;00000800;00000800;00000000;00000000;00000399;00000573;00000003;00000008;00000706;007;00000000;00000000;S
04;2011;05;1;01;23;092;99;Úbeda;0;092;092;000;00036025;00053;00027919;00027947;00000039;00000000;00009932;00013391;00000490;00000297;00017528;021;00000000;00000000;S
04;2011;05;1;01;23;093;99;Valdepeñas de Jaén;0;050;050;000;00004137;00006;00003315;00003315;00000013;00000000;00001086;00001905;00000035;00000060;00002549;011;00000000;00000000;S
04;2011;05;1;01;23;094;99;Vilches;0;024;024;000;00004892;00009;00003937;00003937;00000004;00000000;00001909;00002622;00000038;00000048;00003236;011;00000000;00000000;S
04;2011;05;1;01;23;095;99;Villacarrillo;0;095;095;000;00011278;00017;00008881;00008881;00000024;00000000;00003613;00004885;00000079;00000052;00006536;017;00000000;00000000;S
04;2011;05;1;01;23;096;99;Villanueva de la Reina;0;005;005;000;00003403;00005;00002650;00002651;00000006;00000000;00001345;00001712;00000026;00000045;00002192;011;00000000;00000000;S
04;2011;05;1;01;23;097;99;Villanueva del Arzobispo;0;095;095;000;00008755;00014;00006489;00006489;00000007;00000000;00002492;00003463;00000077;00000034;00004616;013;00000000;00000000;S
04;2011;05;1;01;23;098;99;Villardompardo;0;060;060;000;00001122;00002;00000933;00000933;00000001;00000000;00000527;00000674;00000011;00000008;00000829;009;00000000;00000000;S
04;2011;05;1;01;23;099;99;Villares (Los);0;050;050;000;00005819;00009;00004623;00004623;00000005;00000000;00002160;00002603;00000043;00000060;00003630;013;00000000;00000000;S
04;2011;05;1;01;23;101;99;Villarrodrigo;0;095;095;000;00000450;00001;00000402;00000402;00000000;00000000;00000224;00000288;00000004;00000007;00000349;007;00000000;00000000;S
04;2011;05;1;01;23;901;99;Cárcheles;0;050;050;000;00001504;00003;00001187;00001187;00000006;00000000;00000510;00000828;00000012;00000005;00001071;009;00000000;00000000;S
04;2011;05;1;01;23;902;99;Bedmar y Garcíez;0;050;050;000;00003132;00006;00002515;00002513;00000004;00000000;00001283;00001678;00000020;00000024;00002136;011;00000000;00000000;S
04;2011;05;1;01;23;903;99;Villatorres;0;050;050;000;00004438;00007;00003526;00003526;00000003;00000000;00001787;00002344;00000017;00000042;00002854;011;00000000;00000000;S
04;2011;05;1;01;23;904;99;Santiago-Pontones;0;095;095;000;00003702;00008;00003094;00003094;00000009;00000000;00001399;00001883;00000007;00000011;00002545;011;00000000;00000000;S
04;2011;05;1;01;23;905;99;Arroyo del Ojanco;0;095;095;000;00002509;00004;00001874;00001874;00000001;00000000;00000835;00001136;00000007;00000008;00001553;011;00000000;00000000;S
04;2011;05;1;01;29;001;99;Alameda;0;015;015;000;00005486;00007;00004205;00004205;00000018;00000000;00001955;00002766;00000022;00000034;00003455;013;00000000;00000000;S
04;2011;05;1;01;29;002;99;Alcaucín;0;094;094;000;00002668;00002;00001712;00001712;00000457;00000000;00000755;00001112;00000012;00000001;00001316;011;00000000;00000000;S
04;2011;05;1;01;29;003;99;Alfarnate;0;067;067;000;00001338;00002;00001142;00001142;00000003;00000000;00000598;00000861;00000006;00000007;00000979;009;00000000;00000000;S
04;2011;05;1;01;29;004;99;Alfarnatejo;0;067;067;000;00000543;00001;00000460;00000460;00000115;00000000;00000220;00000325;00000001;00000005;00000369;007;00000000;00000000;S
04;2011;05;1;01;29;005;99;Algarrobo;0;094;094;000;00006350;00007;00004535;00004535;00000252;00000000;00001657;00002553;00000036;00000024;00003258;013;00000000;00000000;S
04;2011;05;1;01;29;006;99;Algatocín;0;084;084;000;00000937;00001;00000728;00000728;00000005;00000000;00000312;00000530;00000009;00000015;00000592;007;00000000;00000000;S
04;2011;05;1;01;29;007;99;Alhaurín de la Torre;0;067;067;000;00035832;00043;00026159;00026160;00000838;00000000;00008643;00011612;00000369;00000188;00014695;021;00000000;00000000;S
04;2011;05;1;01;29;008;99;Alhaurín el Grande;0;067;067;000;00023675;00023;00014519;00014524;00000513;00000000;00006479;00008430;00000136;00000097;00009932;021;00000000;00000000;S
04;2011;05;1;01;29;009;99;Almáchar;0;094;094;000;00001899;00002;00001550;00001550;00000025;00000000;00000647;00001094;00000005;00000013;00001338;009;00000000;00000000;S
04;2011;05;1;01;29;010;99;Almargen;0;015;015;000;00002137;00003;00001695;00001695;00000001;00000000;00000732;00001115;00000011;00000096;00001304;011;00000000;00000000;S
04;2011;05;1;01;29;011;99;Almogía;0;067;067;000;00004257;00005;00003170;00003170;00000156;00000000;00001328;00001991;00000009;00000020;00002354;011;00000000;00000000;S
04;2011;05;1;01;29;012;99;Álora;0;067;067;000;00013474;00017;00010138;00010138;00000290;00000000;00004381;00006189;00000070;00000071;00007355;017;00000000;00000000;S
04;2011;05;1;01;29;013;99;Alozaina;0;067;067;000;00002244;00003;00001779;00001779;00000054;00000000;00000745;00001046;00000016;00000024;00001434;011;00000000;00000000;S
04;2011;05;1;01;29;014;99;Alpandeire;0;084;084;000;00000270;00001;00000263;00000263;00000011;00000000;00000128;00000169;00000001;00000000;00000227;007;00000000;00000000;S
04;2011;05;1;01;29;015;99;Antequera;0;015;015;000;00041848;00062;00031840;00031844;00000119;00000000;00012260;00016065;00000432;00000202;00020479;021;00000000;00000000;S
04;2011;05;1;01;29;016;99;Árchez;0;094;094;000;00000446;00001;00000338;00000338;00000065;00000000;00000146;00000221;00000003;00000003;00000273;007;00000000;00000000;S
04;2011;05;1;01;29;017;99;Archidona;0;015;015;000;00008837;00012;00006811;00006811;00000051;00000000;00002794;00004159;00000056;00000032;00005148;013;00000000;00000000;S
04;2011;05;1;01;29;018;99;Ardales;0;015;015;000;00002660;00003;00002098;00002098;00000020;00000000;00000976;00001385;00000017;00000022;00001691;011;00000000;00000000;S
04;2011;05;1;01;29;019;99;Arenas;0;094;094;000;00001411;00001;00000979;00000979;00000064;00000000;00000496;00000711;00000000;00000005;00000874;009;00000000;00000000;S
04;2011;05;1;01;29;020;99;Arriate;0;084;084;000;00004137;00005;00003217;00003217;00000023;00000000;00001344;00002094;00000032;00000044;00002482;011;00000000;00000000;S
04;2011;05;1;01;29;022;99;Benadalid;0;084;084;000;00000265;00001;00000210;00000210;00000006;00000000;00000109;00000152;00000004;00000002;00000169;007;00000000;00000000;S
04;2011;05;1;01;29;023;99;Benahavís;0;069;069;000;00004932;00003;00002328;00002328;00000712;00000000;00000789;00001108;00000013;00000010;00001461;011;00000000;00000000;S
04;2011;05;1;01;29;024;99;Benalauría;0;084;084;000;00000506;00001;00000429;00000429;00000009;00000000;00000223;00000307;00000010;00000004;00000347;007;00000000;00000000;S
04;2011;05;1;01;29;025;99;Benalmádena;0;069;069;000;00061383;00059;00037219;00037220;00003074;00000000;00011550;00015941;00000463;00000234;00020321;025;00000000;00000000;S
04;2011;05;1;01;29;026;99;Benamargosa;0;094;094;000;00001610;00002;00001236;00001236;00000107;00000000;00000489;00000858;00000016;00000014;00001014;009;00000000;00000000;S
04;2011;05;1;01;29;027;99;Benamocarra;0;094;094;000;00003035;00004;00002483;00002483;00000056;00000000;00001209;00001824;00000009;00000014;00002211;011;00000000;00000000;S
04;2011;05;1;01;29;028;99;Benaoján;0;084;084;000;00001602;00002;00001285;00001285;00000013;00000000;00000509;00000832;00000012;00000026;00001022;009;00000000;00000000;S
04;2011;05;1;01;29;029;99;Benarrabá;0;084;084;000;00000567;00001;00000481;00000481;00000011;00000000;00000231;00000370;00000002;00000002;00000447;007;00000000;00000000;S
04;2011;05;1;01;29;030;99;Borge (El);0;094;094;000;00001015;00001;00000856;00000856;00000011;00000000;00000382;00000627;00000011;00000006;00000747;009;00000000;00000000;S
04;2011;05;1;01;29;031;99;Burgo (El);0;084;084;000;00001981;00003;00001648;00001648;00000010;00000000;00000611;00000978;00000014;00000008;00001227;009;00000000;00000000;S
04;2011;05;1;01;29;032;99;Campillos;0;015;015;000;00008641;00011;00006763;00006763;00000085;00000000;00002846;00003569;00000101;00000097;00005074;013;00000000;00000000;S
